,0
0,-350.0
1,-465.0
2,-380.0
3,-410.0
4,-535.0
5,-310.0
6,-450.0
7,-380.0
8,-470.0
9,-605.0
10,-500.0
11,-510.0
12,-445.0
13,-410.0
14,-275.0
15,-510.0
16,-425.0
17,-335.0
18,-390.0
19,-380.0
20,-445.0
21,-435.0
22,-585.0
23,-360.0
24,-480.0
25,-495.0
26,-405.0
27,-470.0
28,-555.0
29,-615.0
30,-475.0
31,-465.0
32,-485.0
33,-410.0
34,-305.0
35,-415.0
36,-390.0
37,-440.0
38,-335.0
39,-415.0
40,-490.0
41,-325.0
42,-410.0
43,-495.0
44,-575.0
45,-330.0
46,-415.0
47,-290.0
48,-555.0
49,-490.0
50,-480.0
51,-480.0
52,-415.0
53,-315.0
54,-300.0
55,-250.0
56,-280.0
57,-290.0
58,-230.0
59,-280.0
60,-535.0
61,-340.0
62,-345.0
63,-340.0
64,-395.0
65,-315.0
66,-465.0
67,-355.0
68,-395.0
69,-400.0
70,-295.0
71,-295.0
72,-280.0
73,-420.0
74,-380.0
75,-370.0
76,-350.0
77,-305.0
78,-575.0
79,-470.0
80,-295.0
81,-265.0
82,-410.0
83,-410.0
84,-260.0
85,-335.0
86,-310.0
87,-225.0
88,-300.0
89,-345.0
90,-285.0
91,-280.0
92,-415.0
93,-165.0
94,-285.0
95,-640.0
96,-305.0
97,-285.0
98,-460.0
99,-105.0
100,-435.0
101,-285.0
102,-355.0
103,-330.0
104,-495.0
105,-390.0
106,-330.0
107,-355.0
108,-110.0
109,-275.0
110,-380.0
111,-245.0
112,-385.0
113,-485.0
114,-310.0
115,-200.0
116,-225.0
117,-305.0
118,-320.0
119,-340.0
120,-455.0
121,-305.0
122,-370.0
123,-345.0
124,-385.0
125,-485.0
126,-370.0
127,-470.0
128,-260.0
129,-445.0
130,-340.0
131,-560.0
132,-385.0
133,-285.0
134,-430.0
135,-305.0
136,-235.0
137,-230.0
138,-430.0
139,-395.0
140,-205.0
141,-355.0
142,-315.0
143,-380.0
144,-465.0
145,-270.0
146,-250.0
147,-330.0
148,-430.0
149,-280.0
150,-405.0
151,-290.0
152,-535.0
153,-120.0
154,-185.0
155,-320.0
156,-510.0
157,-260.0
158,-375.0
159,-460.0
160,-125.0
161,-230.0
162,-415.0
163,-305.0
164,-285.0
165,-260.0
166,-260.0
167,-525.0
168,-320.0
169,-445.0
170,-480.0
171,-315.0
172,-330.0
173,-340.0
174,-345.0
175,-270.0
176,-515.0
177,-485.0
178,-555.0
179,-435.0
180,-215.0
181,-325.0
182,-265.0
183,-280.0
184,-435.0
185,-415.0
186,-460.0
187,-455.0
188,-430.0
189,-425.0
190,-495.0
191,-305.0
192,-395.0
193,-330.0
194,-270.0
195,-235.0
196,-190.0
197,-435.0
198,-395.0
199,-515.0
200,-315.0
201,-460.0
202,-290.0
203,-295.0
204,-375.0
205,-300.0
206,-305.0
207,-215.0
208,-210.0
209,-300.0
210,-195.0
211,-405.0
212,-225.0
213,-430.0
214,-205.0
215,-485.0
216,-315.0
217,-180.0
218,-430.0
219,-145.0
220,-290.0
221,-455.0
222,-160.0
223,-260.0
224,-160.0
225,-355.0
226,-195.0
227,-395.0
228,-465.0
229,-270.0
230,-255.0
231,-425.0
232,-350.0
233,-390.0
234,-295.0
235,-225.0
236,-275.0
237,-380.0
238,-380.0
239,-315.0
240,-250.0
241,-380.0
242,-390.0
243,-370.0
244,-290.0
245,-470.0
246,-350.0
247,-410.0
248,-135.0
249,-430.0
250,-350.0
251,-300.0
252,-180.0
253,-340.0
254,-180.0
255,-485.0
256,-510.0
257,-415.0
258,-395.0
259,-135.0
260,-480.0
261,-320.0
262,-60.0
263,-435.0
264,-180.0
265,-450.0
266,-480.0
267,-260.0
268,-315.0
269,-355.0
270,-275.0
271,-135.0
272,-265.0
273,-340.0
274,-205.0
275,-175.0
276,-380.0
277,-220.0
278,-245.0
279,-375.0
280,-325.0
281,-335.0
282,-335.0
283,-345.0
284,-235.0
285,-85.0
286,-265.0
287,-300.0
288,-225.0
289,-290.0
290,-205.0
291,-160.0
292,-250.0
293,-100.0
294,-305.0
295,-440.0
296,-265.0
297,-275.0
298,-120.0
299,-280.0
300,-365.0
301,-90.0
302,-560.0
303,-170.0
304,-345.0
305,-345.0
306,-460.0
307,-80.0
308,-305.0
309,-285.0
310,-375.0
311,-365.0
312,-225.0
313,-210.0
314,-270.0
315,-325.0
316,-370.0
317,-260.0
318,-245.0
319,-205.0
320,-245.0
321,-205.0
322,-115.0
323,-450.0
324,-170.0
325,-365.0
326,-215.0
327,-340.0
328,-120.0
329,-435.0
330,-310.0
331,-270.0
332,-205.0
333,-75.0
334,-205.0
335,-375.0
336,-320.0
337,-195.0
338,-470.0
339,-270.0
340,-290.0
341,-345.0
342,-335.0
343,-325.0
344,-155.0
345,-345.0
346,-455.0
347,-330.0
348,-390.0
349,-240.0
350,-385.0
351,-180.0
352,-195.0
353,-225.0
354,-295.0
355,-180.0
356,-375.0
357,-160.0
358,-345.0
359,-260.0
360,-525.0
361,-195.0
362,-230.0
363,-305.0
364,-370.0
365,-365.0
366,-230.0
367,-180.0
368,-90.0
369,-335.0
370,-370.0
371,-495.0
372,-215.0
373,-385.0
374,-365.0
375,-370.0
376,-480.0
377,-235.0
378,-285.0
379,-345.0
380,-430.0
381,-160.0
382,-235.0
383,-520.0
384,-220.0
385,-685.0
386,-245.0
387,-430.0
388,-175.0
389,-205.0
390,-205.0
391,-185.0
392,-275.0
393,-125.0
394,-390.0
395,-295.0
396,-425.0
397,-195.0
398,-415.0
399,-150.0
400,-235.0
401,-250.0
402,-105.0
403,-105.0
404,-330.0
405,-400.0
406,-245.0
407,-430.0
408,-480.0
409,-155.0
410,-225.0
411,-165.0
412,-265.0
413,-515.0
414,-270.0
415,-25.0
416,-320.0
417,-300.0
418,-270.0
419,-230.0
420,-180.0
421,-325.0
422,-330.0
423,-425.0
424,-195.0
425,-405.0
426,-495.0
427,-400.0
428,-340.0
429,-380.0
430,-170.0
431,-415.0
432,-435.0
433,-255.0
434,-205.0
435,-340.0
436,-230.0
437,-150.0
438,-140.0
439,-185.0
440,-250.0
441,-25.0
442,-315.0
443,-205.0
444,-245.0
445,-300.0
446,-325.0
447,-410.0
448,-290.0
449,-215.0
450,-125.0
451,-340.0
452,-75.0
453,-145.0
454,-330.0
455,-270.0
456,-240.0
457,-390.0
458,-280.0
459,-165.0
460,-125.0
461,-300.0
462,-355.0
463,-140.0
464,-375.0
465,-305.0
466,-280.0
467,-235.0
468,-325.0
469,-285.0
470,-205.0
471,-280.0
472,-320.0
473,-490.0
474,-270.0
475,-125.0
476,-165.0
477,-355.0
478,-350.0
479,-80.0
480,-260.0
481,-350.0
482,-210.0
483,-225.0
484,-155.0
485,-85.0
486,-385.0
487,-385.0
488,-200.0
489,-235.0
490,-195.0
491,-230.0
492,-295.0
493,-395.0
494,-195.0
495,-325.0
496,-165.0
497,-185.0
498,-410.0
499,-410.0
500,-145.0
501,-175.0
502,-255.0
503,-110.0
504,-295.0
505,-220.0
506,-260.0
507,-215.0
508,-65.0
509,-155.0
510,-315.0
511,-230.0
512,-275.0
513,-315.0
514,-280.0
515,-240.0
516,-230.0
517,-210.0
518,-320.0
519,-200.0
520,-220.0
521,-370.0
522,-265.0
523,-365.0
524,-180.0
525,-415.0
526,-460.0
527,-415.0
528,-400.0
529,-350.0
530,-300.0
531,-270.0
532,-355.0
533,-345.0
534,-270.0
535,-180.0
536,-185.0
537,-320.0
538,-230.0
539,-120.0
540,-330.0
541,-315.0
542,-375.0
543,-195.0
544,-290.0
545,-270.0
546,-425.0
547,-185.0
548,-325.0
549,-105.0
550,-235.0
551,-90.0
552,-260.0
553,-195.0
554,-250.0
555,-385.0
556,-250.0
557,-365.0
558,-375.0
559,-135.0
560,-160.0
561,-205.0
562,-460.0
563,-120.0
564,-255.0
565,-110.0
566,-220.0
567,-145.0
568,-250.0
569,-340.0
570,-255.0
571,-205.0
572,-170.0
573,-310.0
574,-385.0
575,-185.0
576,-265.0
577,-350.0
578,-115.0
579,-230.0
580,-350.0
581,-150.0
582,-365.0
583,-385.0
584,-155.0
585,-330.0
586,-225.0
587,-175.0
588,-320.0
589,-200.0
590,-130.0
591,-280.0
592,-180.0
593,-220.0
594,-310.0
595,-145.0
596,-305.0
597,-250.0
598,-400.0
599,-300.0
600,-300.0
601,-345.0
602,-240.0
603,-405.0
604,-440.0
605,-185.0
606,-260.0
607,-175.0
608,-190.0
609,-215.0
610,-310.0
611,-20.0
612,-80.0
613,-360.0
614,-205.0
615,-150.0
616,-115.0
617,-245.0
618,-315.0
619,-245.0
620,-520.0
621,-405.0
622,-320.0
623,-455.0
624,-465.0
625,-480.0
626,-120.0
627,-445.0
628,-165.0
629,-235.0
630,-230.0
631,-375.0
632,-290.0
633,-210.0
634,-275.0
635,-160.0
636,-310.0
637,-160.0
638,-300.0
