,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,19,19,18,38,58,28,-2,-12,17,39,28,28,22,3,-2,2,12,28,31,20,-12,-1,16,21
1,20,20,30,50,60,50,30,0,6,8,-5,14,42,41,35,11,-5,21,38,38,32,3,13,13
2,20,20,10,0,-10,-10,0,29,40,28,6,-5,-12,1,32,52,45,-1,-19,21,50,30,12,-26
3,20,20,20,10,-10,-10,20,26,35,20,0,-21,12,41,71,50,13,-9,2,19,54,61,30,1
4,20,20,-2,-12,-2,28,59,37,2,-20,-27,-7,22,49,17,-12,-11,25,46,32,6,0,11,32
5,20,20,40,20,20,40,19,-1,-13,-6,14,22,30,42,54,23,14,17,15,15,37,66,54,21
6,20,20,18,7,27,37,36,26,23,17,7,7,15,50,30,24,39,38,28,28,18,1,19,36
7,20,20,19,39,59,59,29,9,15,39,57,37,17,-7,-21,3,36,66,57,42,31,4,4,2
8,20,20,20,0,-20,-20,10,30,36,7,-2,24,54,21,12,18,18,28,39,24,13,-7,16,22
9,20,20,20,30,40,30,30,37,5,-31,-14,-9,17,20,3,27,57,49,22,-8,-17,3,30,44
10,20,20,20,20,0,-10,-10,-2,8,21,31,51,55,27,-2,7,29,47,53,26,1,-20,-20,6
11,20,20,20,40,60,60,30,-3,-17,-3,15,44,70,63,41,11,-17,8,34,48,35,25,39,24
12,18,18,7,17,27,47,57,46,16,-6,-22,-6,20,30,40,10,-14,4,15,49,43,10,-22,-15
13,20,20,21,21,31,21,11,1,-9,-1,4,27,22,8,-8,2,19,21,35,24,-10,-14,-4,25
14,20,20,0,0,20,30,20,10,0,-12,5,34,33,12,23,25,25,37,15,23,12,-11,-12,-2
15,20,20,30,30,30,40,50,30,5,-8,0,26,30,31,12,19,-9,-11,7,41,48,38,27,4
16,20,20,20,20,30,20,-10,-3,10,20,19,23,42,42,11,5,20,28,42,19,-8,12,44,54
17,20,20,20,19,9,29,39,38,25,1,-13,17,37,55,44,30,19,-7,-3,2,35,33,5,1
18,20,20,20,20,10,0,0,-1,27,58,28,-2,-21,4,33,33,0,-32,-7,-1,13,37,47,8
19,20,20,19,19,29,49,29,9,4,-5,20,30,48,26,-9,0,7,25,45,41,9,7,18,14
20,20,20,17,17,7,7,37,47,25,-11,-1,34,44,35,12,15,22,52,66,58,28,1,-7,-10
21,20,20,21,21,11,31,61,71,51,23,-9,-9,4,37,38,40,3,-27,-11,14,43,71,70,39
22,19,19,39,29,29,29,39,27,-3,6,24,44,45,22,-13,-13,22,55,41,34,18,-2,7,32
23,20,20,17,17,37,47,46,16,-4,-3,18,29,30,20,-16,-13,10,35,57,34,10,-15,-16,4
24,20,20,20,20,40,20,-10,-32,-7,-11,-3,16,29,6,9,14,48,71,68,35,-6,-10,10,32
25,19,19,19,9,29,29,19,9,-9,15,24,24,14,18,23,-5,-4,12,18,28,22,6,-6,14
26,19,19,19,19,19,9,-1,-3,3,22,29,39,31,-6,-10,11,21,35,10,-10,-4,7,38,56
27,20,20,20,20,30,10,20,7,7,22,25,10,30,32,35,26,24,39,57,62,32,13,-17,-26
28,21,21,20,10,10,40,40,10,-15,7,29,45,39,31,-5,-20,-14,10,35,69,52,18,8,-2
