,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,10,10,-20,-10,-10,30,30,-10,-20,-10,0,10,20,20,-30,-20,20,20,-10,-10,-10,10,0,-20
1,-20,0,10,0,10,0,20,-10,-10,-10,0,0,10,20,20,30,10,-30,-30,-20,-10,30,30,10
2,0,0,10,0,-10,-20,20,10,10,20,-10,-10,-10,30,20,-30,-20,0,30,30,-10,-20,-20,-10
3,0,20,0,-10,-20,0,20,20,20,-30,-20,0,-10,10,20,20,20,0,-20,-20,0,30,30,-20
4,20,10,-20,-20,-20,30,30,20,-10,-20,-30,0,30,0,10,30,-10,-30,-10,20,30,0,-10,10
5,0,-10,0,10,0,20,10,-20,-30,0,20,10,10,-20,10,10,10,-30,-20,20,20,20,20,-20
6,0,-10,-10,20,30,10,-10,-20,-30,30,30,20,-10,0,20,30,-10,-20,-20,10,0,-10,10,10
7,-10,0,30,0,0,-30,-30,30,0,20,30,30,-10,-20,-10,20,10,-30,0,10,-10,0,-10,10
8,0,10,20,10,-20,-20,-10,0,0,30,0,10,10,-30,-30,0,30,30,30,0,-10,-20,-20,0
9,0,-20,0,30,20,-20,-30,-30,10,0,0,0,0,0,0,0,30,30,20,-10,-20,-10,30,20
10,0,20,20,-10,-20,-20,10,20,20,20,-10,-20,-20,0,20,30,30,0,-30,-30,20,20,10,-20
11,10,0,-20,-20,-10,10,20,20,20,20,-30,-30,0,10,20,20,0,0,-10,-10,0,0,20,10
12,0,0,10,20,10,-30,-30,0,20,0,30,30,0,0,-20,10,30,10,-20,-10,-20,20,30,10
13,0,0,-10,20,-10,10,-20,10,10,10,-10,20,10,-20,-10,-30,-10,30,30,10,-30,-20,10,30
14,0,0,0,0,0,10,-10,10,10,0,10,10,0,0,-10,0,-20,-10,0,20,30,30,-10,-30
15,0,0,20,0,-30,-10,10,10,0,20,20,20,10,-10,-30,-20,20,30,10,-30,-30,-30,0,30
16,10,0,0,-20,0,30,20,-10,-30,-10,30,10,0,-30,-20,10,20,20,20,-30,-20,20,10,10
17,0,20,-10,-10,-20,-10,20,20,30,10,-10,0,20,-10,-30,10,30,10,10,-20,0,0,10,0
18,0,0,0,0,0,-20,20,20,10,-20,-20,0,10,30,10,20,-20,-30,-10,20,10,-20,-10,-10
19,20,0,-10,-20,10,0,10,-10,10,0,-10,0,20,30,20,0,-30,-30,-20,30,20,-20,-20,-10
20,0,0,0,20,20,-10,-20,-10,-20,20,0,10,20,20,-10,0,-30,0,10,20,10,10,-30,-10
21,0,0,-10,10,20,10,0,-10,-30,-10,10,30,10,-10,-20,0,20,20,-10,-10,-10,10,-10,10
22,0,0,-10,10,30,-10,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
23,0,0,10,-10,-10,20,20,-10,-10,-30,0,30,30,20,-30,-20,10,20,-20,-10,-10,20,20,-10
24,0,-10,10,30,20,-10,-30,-30,10,20,30,-10,10,0,0,10,20,10,20,10,-20,-30,-20,0
25,-10,0,0,0,30,-10,-30,-20,30,0,30,30,30,-10,-30,-20,0,10,20,20,-10,-30,-20,10
26,0,0,-10,20,20,0,-10,-20,-10,30,20,20,-20,-20,-10,-10,10,30,0,-20,-30,10,10,30
27,-10,10,20,-10,-20,10,10,-10,-10,20,30,20,10,-30,-30,-10,30,30,30,-30,-20,0,0,0
28,20,10,-20,-20,0,30,10,0,-10,-10,-20,-20,30,30,10,-10,-10,-30,-20,10,30,20,20,10
29,0,0,20,20,-10,-30,-30,0,20,20,30,10,-10,-20,-30,-10,20,30,20,-10,-10,-30,-10,30
30,0,0,-20,-20,30,20,20,0,-30,-10,20,20,0,-10,10,20,10,-20,-20,-10,-30,-20,10,30
31,0,0,0,10,-20,-30,20,30,10,20,-10,-20,10,10,30,30,0,-30,-30,0,20,30,30,0
32,0,0,0,10,-20,10,30,-20,-20,0,20,30,30,10,-20,-30,0,-20,20,30,0,-30,-20,20
33,0,-10,0,-10,-10,10,30,20,0,-10,10,0,20,-10,-30,0,30,-10,-30,-30,20,30,20,20
34,0,0,0,-20,-10,20,10,30,10,-10,0,-10,-10,20,30,10,-30,-30,0,10,10,30,-10,-30
35,0,0,0,-10,-10,0,30,20,10,0,-30,0,30,-10,-30,0,20,0,-20,-20,0,20,30,10
36,-20,20,20,20,-30,-20,10,0,0,0,10,0,0,-10,0,10,20,0,-20,-30,-20,-10,30,30
37,0,20,0,-20,-20,20,30,-20,0,20,20,0,-20,-30,20,20,0,0,30,20,-30,-30,-30,30
38,0,0,0,-10,10,0,10,10,0,-10,20,10,10,0,-10,-10,-30,-10,30,30,0,-20,-20,-30
39,0,10,20,10,-10,-20,-30,-10,20,30,20,-10,0,20,0,-20,0,20,-10,-30,-10,30,20,30
40,0,-20,-20,10,20,10,-10,-20,30,30,10,20,-10,-30,0,20,30,-20,-30,-10,0,10,20,-10
41,0,0,0,10,10,-10,0,10,10,10,10,-20,-20,-30,10,20,20,-10,-10,20,20,10,-30,-30
42,0,0,0,0,-10,0,0,-10,30,30,20,-20,-10,0,-10,30,30,20,-30,-20,-30,-10,30,30
43,0,0,0,20,0,-20,-30,10,20,30,20,-30,-20,-20,10,30,20,-20,-30,-30,10,20,0,0
44,0,-10,10,20,10,-10,-30,-30,30,30,20,10,-30,-20,0,20,20,-20,-30,-30,10,30,10,-20
45,0,0,0,10,-10,0,-10,-10,30,20,0,20,-20,-30,10,20,0,0,-30,-20,0,30,30,30
46,0,0,0,0,10,0,0,-20,0,10,20,0,-20,-10,20,30,20,10,-10,-30,-20,30,30,-20
47,0,0,0,0,20,-10,0,-20,0,20,30,20,10,-10,-20,-20,-10,0,0,0,30,0,0,-10
48,0,0,0,20,10,0,-20,-10,-20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,10,20,10,-10,-20,-10,0,10,0,20,0,-20,-20,10,20,30,10,-20,-20,-20,20,20,0
50,-20,0,20,30,10,-30,-20,0,0,30,30,10,0,0,-20,-10,0,0,10,0,-20,30,10,-10
51,-10,0,10,30,0,-30,-10,0,20,10,30,10,-30,-30,0,30,10,-10,-10,-30,10,30,10,-20
52,0,0,10,0,-20,10,0,10,30,10,0,-30,-20,-30,30,30,10,10,-30,-30,10,20,10,10
53,0,0,0,0,0,-10,0,10,0,20,20,10,0,0,10,0,-20,0,30,20,-20,-30,-10,10
54,0,0,0,0,0,0,10,-10,0,-10,20,30,-20,-10,-10,20,20,10,20,-20,-20,0,10,10
55,0,0,0,0,0,0,0,20,0,-10,20,20,-10,-10,0,10,20,-10,-20,-20,20,10,0,0
56,0,0,0,0,0,0,0,0,10,30,10,-20,-30,10,20,30,-20,-10,0,-20,-20,-10,20,30
57,0,0,20,-10,-10,-10,0,10,20,10,0,10,20,-20,0,-10,10,20,-10,-30,10,30,-20,-20
58,0,0,20,0,-20,0,20,0,-10,10,10,0,0,0,30,30,0,-20,-30,0,20,0,0,-10
59,0,0,20,0,-20,0,20,0,-20,-10,20,10,0,20,20,10,-10,-20,0,20,10,-10,-20,-20
60,10,0,-20,-10,30,30,-10,-30,-30,30,30,30,-30,0,-20,-20,-10,20,20,0,-30,-30,30,30
61,0,0,20,0,-10,0,-10,10,20,30,-10,-30,10,30,20,-10,-10,-20,-20,0,30,30,0,-10
62,0,0,-20,0,10,10,0,-20,20,20,20,30,0,-10,20,-20,-20,0,30,10,0,0,-10,10
63,0,10,0,0,-20,0,0,10,30,10,-10,-30,-30,0,30,30,10,-10,-10,0,0,10,10,-10
64,0,0,10,-10,0,0,20,-10,-10,-20,20,20,0,-20,-10,30,0,20,20,20,-30,-30,10,30
65,0,0,0,0,10,20,0,-10,0,10,0,0,-20,0,30,10,-30,-30,-10,30,20,30,-10,-20
66,0,0,0,0,0,0,-20,-10,10,30,0,10,30,30,20,0,-20,-30,-10,10,20,10,-10,-10
67,0,0,0,0,20,20,0,-30,-20,30,20,30,-10,0,20,-10,0,0,30,0,-20,-20,10,10
68,-20,0,20,10,0,-10,10,0,10,10,0,-20,10,20,30,10,-30,-20,-10,30,20,20,0,-30
69,0,20,-10,-20,-30,30,20,30,-10,-20,-10,20,10,10,20,10,-30,-10,20,0,-30,0,20,0
70,20,0,-30,-10,0,20,30,0,-10,20,0,10,0,-10,10,20,0,-10,-20,0,10,0,0,20
71,0,0,0,0,0,20,0,-10,0,30,-10,-20,0,30,30,0,-20,0,10,10,0,-20,-20,10
72,0,0,0,20,-10,-30,10,10,10,30,0,0,0,20,30,-10,-20,-10,-10,20,10,0,10,-20
73,0,0,-20,-10,30,10,-20,0,20,20,0,10,10,-10,-10,0,0,20,20,-10,-30,-20,30,30
74,0,0,0,0,0,0,10,0,10,20,30,0,-30,-30,-10,30,30,10,-20,-10,-10,10,20,20
75,0,0,0,0,0,0,0,-10,0,10,0,0,10,20,30,10,10,-20,-10,-20,20,20,10,-10
76,0,0,0,0,0,-10,-10,0,10,30,30,10,-10,-30,-30,10,30,20,-20,-20,0,0,10,0
77,0,0,0,0,-10,20,0,0,10,-20,10,30,20,-20,0,-30,-20,-20,-10,0,20,0,10,10
78,0,0,0,-10,-10,20,30,20,0,-30,-20,-30,0,20,30,20,-30,-30,30,30,-10,-30,-30,20
79,0,0,0,10,-10,10,20,-10,-30,-10,30,30,30,-30,0,-30,-30,20,30,10,-20,10,30,0
80,0,0,0,0,0,0,-20,0,10,30,20,20,0,-30,-20,10,-10,10,20,-10,-20,0,0,-20
81,0,0,-10,10,10,0,0,10,-20,0,10,20,30,-10,0,-10,-30,-10,10,10,0,20,-10,-10
82,0,0,0,0,0,0,-20,10,10,10,30,20,-30,-20,-20,30,10,0,20,10,0,-20,-20,-30
83,0,0,-10,0,20,10,10,-20,-20,0,30,20,20,10,-20,-10,-10,0,30,10,10,0,-20,-20
84,0,0,0,0,0,0,10,20,0,0,-10,-10,0,30,10,-20,-30,0,20,30,0,-20,-10,10
85,0,0,0,0,10,-10,0,30,30,10,-10,-10,-30,-30,10,0,20,10,-10,0,0,10,-20,-30
86,0,0,0,0,0,20,-10,-20,10,0,0,0,-10,20,20,-10,-10,0,-20,-30,-20,30,30,10
87,0,0,0,0,0,0,-10,0,30,10,0,-10,10,0,10,20,0,-20,-20,-10,10,30,20,-10
88,0,0,0,0,0,0,10,20,-10,-20,20,20,30,-20,-20,-10,30,10,-10,-30,-20,0,20,20
89,0,-10,0,30,-10,0,-20,-20,30,0,20,30,10,-10,0,-10,0,-20,0,20,0,20,-10,-20
90,0,0,0,0,0,0,0,0,10,30,20,-20,-30,-30,20,20,10,-10,0,0,-20,-20,30,30
91,0,0,0,0,0,0,0,0,0,0,30,20,10,-20,-10,-10,0,10,30,0,-30,-20,10,20
92,20,20,-10,-20,-30,10,10,20,0,0,20,0,-20,0,20,30,-10,-10,-30,10,10,30,20,-20
