,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,18,18,8,8,18,18,28,17,-7,2,33,33,23,-5,-17,-18,3,12,35,55,62,36,7,10
1,18,18,28,48,58,28,-2,-4,21,46,67,38,-1,-2,18,21,36,18,25,3,-2,-1,27,47
2,20,20,31,11,1,1,20,35,44,34,11,-8,14,23,23,21,29,11,20,14,16,8,28,38
3,17,17,5,-5,15,45,75,45,13,8,-13,13,43,51,49,19,-12,-1,32,61,70,51,25,6
4,20,20,0,10,20,50,30,10,0,9,27,46,44,22,6,15,12,27,34,9,-3,4,25,49
5,20,20,21,31,11,1,1,8,12,1,23,34,52,52,41,15,3,4,15,36,28,25,16,22
6,20,20,20,20,30,40,10,7,29,28,30,37,39,41,38,35,22,13,-2,37,58,56,38,15
7,20,20,40,30,20,-10,-30,-13,18,38,60,34,5,-31,-1,-11,-6,13,48,73,52,22,-8,11
8,19,19,9,-1,29,39,39,7,-18,6,25,22,33,12,9,41,56,57,30,11,21,11,-8,-27
9,19,19,19,39,59,59,39,17,6,-9,-6,-5,21,40,15,5,8,38,51,35,1,13,24,44
10,20,20,10,10,0,20,30,20,2,-17,-30,-11,21,39,3,-31,6,7,39,42,32,33,4,1
11,20,20,20,30,30,10,20,10,0,28,34,32,28,24,30,16,-1,-14,9,36,79,68,69,28
12,20,20,20,20,10,-10,-20,-1,19,36,27,13,22,11,-14,-30,-15,15,37,33,40,37,18,6
13,20,20,20,40,60,30,0,10,8,-2,6,25,52,49,29,16,-1,6,22,64,44,25,13,27
14,20,20,20,0,0,0,0,18,30,9,8,35,66,76,45,47,41,32,35,38,13,-7,23,42
15,19,19,39,29,29,9,-11,-5,4,28,53,44,17,-11,-18,11,34,54,26,10,21,37,37,12
16,20,20,20,20,0,0,20,19,18,16,3,1,30,30,26,6,-4,26,28,20,29,16,5,25
17,20,20,18,8,28,38,48,18,2,8,4,5,23,43,40,14,15,34,53,43,22,11,20,3
18,19,19,29,29,9,9,38,57,24,-5,-17,10,27,52,64,49,38,3,-18,-1,17,50,49,14
19,19,19,19,29,19,19,39,49,34,13,21,31,53,23,-7,-20,-7,29,39,24,-14,-4,25,23
20,20,20,20,10,30,30,20,19,1,17,11,21,6,-6,4,15,27,45,43,49,17,0,-3,26
21,19,19,9,9,9,39,39,36,26,12,-13,-4,25,43,30,29,32,20,-1,14,23,24,12,1
22,20,20,19,19,39,49,49,28,5,-33,-5,-8,10,27,48,28,8,-6,-6,36,66,46,16,-6
23,20,20,20,20,40,50,49,29,9,-15,-6,11,49,89,59,36,12,-9,-5,11,40,48,28,4
24,19,19,20,20,20,20,20,30,46,37,17,-11,9,20,45,59,36,22,20,12,2,23,33,20
25,19,19,19,19,29,39,49,47,26,19,25,23,42,27,-1,-28,7,26,36,36,12,9,9,9
26,20,20,18,17,7,-3,7,14,26,19,19,18,-1,17,47,33,-6,-32,-24,-18,12,27,19,21
27,20,20,20,18,18,28,18,15,20,19,21,19,-3,-3,13,44,44,27,12,-1,7,32,43,4
28,20,20,20,20,20,30,50,20,-19,-7,15,36,66,45,13,-15,-11,1,12,34,34,28,8,8
29,19,19,17,17,27,37,47,16,-17,-28,-9,22,42,11,1,31,49,62,56,33,13,11,3,-13
30,20,20,22,21,11,21,31,38,19,-5,12,32,49,42,-1,-31,-22,-22,9,41,62,63,43,20
31,20,20,20,20,20,10,-10,-13,11,25,54,41,19,4,4,16,12,4,-7,9,11,40,71,39
32,20,20,19,39,39,29,9,15,15,7,36,58,45,4,-18,4,29,66,59,35,3,-27,-18,-1
33,20,20,21,21,21,11,-9,10,19,6,7,11,27,56,59,41,12,1,10,35,71,74,44,11
34,20,20,19,17,17,27,17,6,16,29,46,55,49,30,13,18,22,40,52,53,35,6,-21,-24
35,20,20,20,20,20,20,20,-1,-23,-8,11,43,44,6,-32,-39,-44,-41,-41,-41,-41,-45,-48,-47
36,20,20,18,16,36,36,36,36,-2,-38,-18,-22,-5,31,38,32,20,2,-10,11,37,43,33,18
37,20,20,20,20,20,40,20,-10,-14,7,31,33,24,4,24,52,59,52,13,-10,18,30,43,39
38,20,20,20,20,20,0,-10,-10,-1,-5,2,11,39,67,57,27,5,-6,4,30,32,2,-5,2
39,20,20,18,18,28,48,48,35,22,21,17,7,-6,29,58,48,2,-18,0,29,38,41,22,22
40,20,20,20,20,20,20,20,14,21,33,18,13,9,24,39,29,21,33,22,15,31,49,63,43
41,20,20,19,19,9,29,39,26,21,0,-19,-2,28,52,43,23,8,-5,20,52,48,24,-8,-6
42,20,20,20,20,20,20,20,20,36,27,7,2,13,48,75,57,19,-1,7,30,60,30,10,18
43,21,21,11,1,1,11,41,29,7,-11,0,19,22,17,23,8,17,14,4,13,29,35,23,27
44,21,21,30,20,-10,-10,10,20,19,-11,-19,9,29,13,-3,12,17,14,11,35,25,6,16,22
45,20,20,21,20,40,40,40,20,0,-34,-29,-29,4,34,34,34,-1,-2,11,19,23,34,24,14
46,20,20,21,21,21,21,11,-11,15,32,20,22,33,32,20,-18,-11,8,37,40,34,14,-18,12
47,19,19,19,39,39,19,19,26,34,24,-13,4,35,58,37,6,-15,19,45,56,29,8,-12,15
48,20,20,20,20,20,20,40,39,18,-9,9,16,18,21,17,10,22,51,72,42,7,-5,4,23
49,20,20,20,20,20,20,0,0,-4,13,23,31,11,24,14,2,-8,2,11,27,15,18,40,35
50,20,20,20,20,20,20,20,16,26,13,-11,13,33,61,71,33,5,14,42,51,59,49,26,4
51,19,19,18,8,-2,18,28,48,35,10,-27,-37,-9,-9,15,49,49,16,-4,-5,15,25,56,56
52,19,19,19,19,19,19,19,37,53,30,13,-9,-8,2,4,14,31,18,21,49,39,17,9,29
53,20,20,20,20,20,20,10,9,1,-2,-3,17,51,35,17,18,38,60,58,38,10,0,34,46
54,20,20,20,20,20,20,20,20,14,32,32,28,15,15,11,6,30,53,64,46,19,-12,12,29
55,20,20,21,21,41,61,41,20,-6,-17,-14,-1,23,53,35,8,20,26,14,9,12,42,42,12
56,20,20,20,18,18,8,-2,-5,21,20,19,16,11,6,33,58,38,4,-16,-14,19,49,62,49
57,19,19,19,19,39,39,19,15,10,-9,10,18,20,29,41,48,26,-4,-20,-23,11,38,35,1
58,20,20,19,19,19,9,19,47,65,20,-14,-26,0,31,63,70,45,16,-3,17,37,36,7,-30
59,20,20,20,20,20,0,0,29,45,37,4,-5,7,25,22,8,-18,-21,15,44,29,-1,8,14
60,20,20,22,22,42,22,12,12,2,-22,-22,6,41,49,5,-19,11,39,69,52,21,-3,-16,3
61,18,18,18,38,58,28,-2,3,31,49,56,21,-4,-2,14,44,73,43,16,-17,-1,22,30,15
62,21,21,41,21,21,21,21,-5,-35,-38,-38,-38,-38,-35,-37,-36,-49,-43,-43,-43,-46,-44,-46,-47
63,20,20,19,19,19,19,9,7,-1,-10,0,6,38,49,35,12,8,8,27,42,24,14,-6,-8
64,20,20,22,22,2,2,32,40,20,-16,1,31,52,22,-12,-30,-10,20,44,66,50,20,10,24
65,20,20,30,30,30,10,20,38,47,16,-16,-16,7,35,47,15,-2,-12,24,44,73,73,41,6
66,20,20,42,41,41,11,-9,-9,17,32,18,-10,5,39,30,32,25,25,15,14,8,7,10,8
67,20,20,20,19,19,19,19,7,13,22,39,15,-19,-31,-11,-14,6,26,42,60,60,35,10,-9
68,20,20,21,21,31,51,41,20,9,16,14,0,27,48,38,30,13,-24,-3,20,27,7,8,18
69,19,19,19,9,9,39,59,56,37,-8,-28,-8,19,53,70,34,1,-1,-3,18,25,18,-2,18
70,20,20,20,20,20,20,19,18,16,-1,-3,11,28,28,27,38,26,25,6,21,21,21,13,16
71,20,20,20,19,19,39,50,49,16,-17,-14,6,19,31,22,32,26,35,34,44,15,6,-4,13
72,19,19,19,19,19,19,19,19,28,-7,-13,-4,20,34,49,53,21,-2,-26,0,30,40,29,9
73,20,20,1,1,31,51,31,21,30,12,-1,32,43,37,8,-3,-2,14,51,57,43,27,6,-17
74,20,20,20,20,20,20,20,20,22,22,-6,-21,-8,24,45,52,22,4,19,12,4,19,29,36
75,20,20,20,20,20,20,20,19,11,27,36,36,12,-10,8,38,59,60,20,-22,-27,-1,28,45
76,20,20,21,21,1,-19,-9,8,14,41,40,22,15,36,46,32,1,1,4,14,29,19,30,20
77,20,20,20,20,20,20,30,29,-1,-17,-18,-2,15,36,37,13,-5,5,17,24,21,28,8,18
78,20,20,20,30,30,20,19,18,11,-22,-12,10,42,33,13,30,33,34,33,27,32,21,21,17
79,20,20,21,21,21,21,1,-13,-19,6,29,23,7,-6,2,15,38,29,19,12,30,39,10,-4
80,19,19,18,17,7,7,27,21,27,22,18,15,22,38,55,55,47,39,32,37,19,9,11,38
81,20,20,19,18,18,8,28,48,41,1,-42,-28,-31,-3,-3,12,19,43,43,30,6,-17,-18,3
82,20,20,20,20,0,0,11,11,1,1,25,27,28,35,27,-3,-13,13,42,40,37,16,15,30
83,20,20,20,20,20,20,20,20,12,22,47,20,4,-16,7,36,41,34,33,30,36,26,30,37
84,20,20,20,19,19,19,29,28,30,17,4,14,42,29,28,18,1,-9,24,54,44,33,36,35
85,19,19,19,19,19,19,19,19,35,39,8,-22,-20,10,34,17,-3,-17,1,38,35,26,36,46
86,20,20,20,20,20,20,20,18,10,20,41,28,26,32,18,29,23,42,29,0,3,15,28,58
87,20,20,20,19,19,19,19,18,10,-2,19,36,59,64,36,7,-12,0,23,49,55,26,15,14
88,20,20,21,21,21,41,41,41,34,11,-24,-21,9,38,39,21,-7,13,14,24,51,48,39,20
89,20,20,20,20,20,20,20,18,15,10,20,53,34,24,16,6,8,18,16,12,22,36,19,-16
90,19,19,19,19,19,19,19,19,11,18,11,22,46,58,29,-14,-18,3,37,58,65,39,9,-22
91,20,20,20,20,20,20,20,18,15,4,14,14,-4,-2,-3,31,54,27,-5,-21,2,32,30,37
92,20,20,20,20,20,20,20,18,10,4,17,40,30,26,32,24,16,15,13,14,4,14,14,1
93,19,19,18,17,7,-3,27,55,29,10,-10,-6,9,28,32,11,19,22,25,36,55,22,2,19
94,20,20,19,19,19,19,19,19,17,36,60,48,28,5,22,37,49,20,-13,-2,28,57,63,35
95,20,20,19,18,18,38,58,55,25,-22,-10,16,35,67,57,27,-11,-37,-3,-6,15,35,64,64
96,20,20,40,40,20,10,10,29,56,54,12,-22,-12,18,35,43,24,-1,-12,8,38,69,57,15
97,20,20,21,21,11,21,11,-3,-2,14,27,18,22,35,43,43,27,23,8,-6,1,22,45,63
98,20,20,12,12,42,42,42,7,-2,3,25,37,42,46,16,-5,12,42,41,7,-4,-4,6,37
99,20,20,20,20,20,20,20,20,20,-9,-24,-7,27,45,47,29,12,26,28,21,33,32,31,5
