,0
0,-490.0
1,-515.0
2,-270.0
3,-280.0
4,-255.0
5,-390.0
6,-380.0
7,-645.0
8,-360.0
9,-470.0
10,-370.0
11,-510.0
12,-340.0
13,-455.0
14,-605.0
15,-540.0
16,-335.0
17,-420.0
18,-480.0
19,-540.0
20,-490.0
21,-325.0
22,-340.0
23,-295.0
24,-300.0
25,-285.0
26,-390.0
27,-335.0
28,-370.0
29,-375.0
30,-520.0
31,-415.0
32,-285.0
33,-450.0
34,-185.0
35,-220.0
36,-295.0
37,-395.0
38,-380.0
39,-335.0
40,-450.0
41,-330.0
42,-215.0
43,-495.0
44,-345.0
45,-330.0
46,-590.0
47,-155.0
48,-260.0
49,-425.0
50,-375.0
51,-440.0
52,-345.0
53,-320.0
54,-250.0
55,-450.0
56,-485.0
57,-150.0
58,-235.0
59,-315.0
60,-475.0
61,-335.0
62,-585.0
63,-325.0
64,-340.0
65,-385.0
66,-475.0
67,-260.0
68,-150.0
69,-330.0
70,-410.0
71,-405.0
72,-225.0
73,-520.0
74,-435.0
75,-215.0
76,-275.0
77,-420.0
78,-365.0
79,-440.0
80,-420.0
81,-270.0
82,-470.0
83,-185.0
84,-320.0
85,-220.0
86,-180.0
87,-460.0
88,-410.0
89,-290.0
90,-420.0
91,-345.0
92,-455.0
93,-205.0
94,-205.0
95,-345.0
96,-470.0
97,-460.0
98,-425.0
99,-170.0
