,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,20,20,30,40,10,10,20,10,19,8,-6,26,33,29,7,-25,-14,18,41,48,20,-3,-20,7
1,20,20,0,-20,-20,10,40,70,70,35,-5,-10,2,30,27,-1,16,27,20,17,-1,17,29,16
2,20,20,10,30,50,30,10,10,-4,-16,-1,17,49,75,56,33,3,3,23,17,14,7,8,-1
3,20,20,20,0,-10,-10,0,18,28,33,11,11,29,21,32,30,12,24,65,57,26,-1,-12,16
4,20,20,41,51,31,1,-9,19,36,44,17,15,34,41,57,38,15,20,51,61,53,33,13,1
5,19,19,38,47,17,-13,-3,17,43,28,8,-15,5,26,24,5,-2,9,37,74,64,34,14,4
6,20,20,20,20,30,40,10,-25,-28,-9,23,51,58,39,10,-15,13,38,47,24,12,22,50,66
7,18,18,28,28,8,-12,18,47,45,31,17,16,40,61,64,29,7,-10,-11,26,55,65,55,32
8,20,20,21,21,11,11,0,-12,6,36,37,7,-17,-14,23,28,-10,-22,-10,24,46,47,40,6
9,20,20,20,30,10,-10,-9,-4,21,16,-6,9,46,56,31,6,14,34,26,26,14,14,26,45
10,19,19,8,-2,28,48,58,47,14,-12,8,38,28,24,14,16,4,30,53,70,66,40,12,-14
11,20,20,20,10,0,30,50,33,13,-33,-31,-33,-45,-42,-46,-40,-35,-46,-38,-40,-37,-45,-45,-48
12,20,20,20,40,20,20,0,-23,-18,4,35,65,70,48,14,-13,17,43,42,32,1,11,38,27
13,19,19,18,18,28,48,58,36,9,-20,-4,19,45,68,50,17,-1,4,21,30,28,21,23,32
14,20,20,20,19,39,29,9,-16,4,27,34,44,47,12,-24,-26,4,38,67,60,32,17,17,5
15,21,21,30,39,29,-1,-1,25,36,14,-24,-15,14,38,57,26,1,8,34,51,74,64,34,5
16,20,20,20,20,40,20,20,17,33,32,24,7,8,28,52,59,54,24,-1,16,51,73,66,34
17,19,19,19,29,19,29,39,27,7,-20,-12,21,42,34,3,-34,-17,-28,1,31,48,67,47,10
18,20,20,19,19,9,9,9,7,11,34,26,-3,1,31,50,49,27,-1,10,43,30,22,24,23
19,21,21,39,39,19,-11,-1,23,40,19,-1,9,22,22,2,9,11,12,8,6,43,72,49,15
20,20,20,20,20,10,-10,-10,-1,25,31,33,25,37,19,-15,-14,-3,12,19,29,53,42,12,-7
21,19,19,29,19,-1,19,39,46,41,19,9,22,45,17,-10,10,42,59,27,-1,-13,14,44,64
22,20,20,20,20,20,30,20,-13,-9,3,9,28,28,-4,-9,19,29,47,41,39,25,3,-17,-25
23,20,20,20,20,20,20,40,58,57,32,0,7,21,44,45,43,4,-10,-14,-4,18,31,33,19
24,21,21,1,11,41,61,31,10,1,1,-8,9,42,56,33,16,-7,12,34,40,37,28,-1,-21
25,20,20,20,20,0,-10,0,31,32,9,-15,-21,0,32,33,39,31,0,8,15,28,22,19,29
26,20,20,20,20,20,40,30,-1,-11,2,15,15,9,29,56,56,40,13,-1,20,30,20,10,30
27,20,20,20,19,19,19,29,37,11,-22,9,38,54,57,44,20,6,-23,-17,16,37,51,21,8
28,20,20,18,18,8,-2,-2,18,30,11,14,26,10,14,40,17,-7,-13,9,36,35,35,35,35
29,20,20,20,20,20,0,10,9,27,12,4,25,30,21,15,26,19,5,2,19,35,41,30,10
30,20,20,20,20,20,10,10,29,53,54,25,9,26,52,44,35,18,10,2,22,29,28,26,5
31,20,20,21,21,21,11,11,-1,-8,9,27,28,40,47,42,18,5,30,44,18,4,28,36,43
32,20,20,20,20,20,20,30,8,-7,2,2,11,34,56,24,3,-14,11,31,54,40,26,27,38
33,20,20,20,19,19,39,29,7,5,4,18,18,0,-12,-2,28,48,17,-6,6,27,46,44,23
34,20,20,20,20,20,20,10,6,25,13,0,21,54,44,11,-3,-3,31,52,53,37,7,-2,14
35,20,20,20,20,20,20,20,20,0,13,21,10,11,40,52,35,11,1,-6,-10,8,40,72,70
36,20,20,19,19,29,29,29,27,1,-26,7,37,57,46,23,12,0,20,56,39,29,40,30,28
37,20,20,19,19,19,19,9,7,31,18,-8,-7,-3,24,25,32,18,-4,-4,34,71,81,50,51
38,20,20,20,20,20,20,20,35,44,49,42,12,2,22,22,35,33,36,31,15,-8,3,26,25
39,19,19,19,9,9,9,9,6,17,35,37,7,-2,4,37,40,21,-5,-30,-1,34,59,59,20
40,20,20,20,20,20,20,20,-1,9,23,49,51,36,16,-3,-14,0,31,47,42,26,28,30,42
41,20,20,20,20,20,20,20,28,45,50,36,11,-20,-31,-15,-15,7,38,51,41,15,13,44,54
42,20,20,19,19,19,9,9,16,41,26,1,-22,-13,21,32,23,3,15,25,38,45,23,4,-7
43,20,20,22,22,12,32,32,14,4,15,22,40,50,22,-6,-18,0,31,53,37,16,21,23,31
44,20,20,19,19,19,19,19,39,29,-9,-42,-30,-36,-1,-1,9,24,21,44,81,63,69,41,8
45,20,20,20,20,20,20,20,17,-8,-15,-9,11,34,53,51,39,7,-22,-10,31,41,11,11,20
46,20,20,19,19,19,19,18,17,8,-7,3,23,21,3,-16,-14,18,39,39,21,26,42,52,48
47,20,20,20,20,20,20,20,19,11,1,-1,-9,15,20,40,16,6,26,43,42,5,5,25,55
48,20,20,20,20,20,20,20,18,28,13,16,25,37,41,23,21,30,30,30,2,-21,12,43,60
49,20,20,20,20,20,20,20,15,13,26,55,44,38,8,-23,-14,16,31,34,44,54,54,24,5
50,21,21,11,21,21,1,-9,19,29,30,11,-24,-15,15,48,38,24,13,36,37,23,22,48,38
51,19,19,20,39,39,39,19,-1,-2,4,26,26,1,-11,-2,29,37,26,21,34,18,0,-3,24
52,20,20,21,21,1,11,41,71,41,-3,-4,2,19,38,37,-1,-21,9,37,72,72,44,12,12
53,20,20,20,20,20,20,20,18,-2,-4,11,40,76,46,46,11,-20,2,18,20,33,56,67,45
54,19,19,19,19,19,19,19,19,8,18,31,50,50,30,-3,-22,5,42,42,20,6,25,33,23
55,20,20,20,20,20,20,20,16,-6,-20,-19,3,38,48,39,13,14,32,56,22,5,31,30,5
56,20,20,20,20,20,20,20,1,-23,-19,3,25,30,27,12,0,-3,1,21,21,40,25,2,18
57,20,20,21,21,21,31,41,11,3,-4,24,54,74,58,26,-9,-4,22,36,16,16,37,38,19
58,19,19,18,37,37,27,7,17,14,-3,-3,17,42,59,53,15,2,-3,-16,8,38,63,54,35
59,20,20,20,19,19,19,19,29,29,6,15,44,77,81,75,80,41,40,44,47,23,8,27,59
60,20,20,20,20,20,20,20,17,37,29,10,0,26,27,12,31,48,57,25,13,23,33,18,-15
61,21,21,21,11,11,31,51,51,37,27,27,21,23,21,40,58,49,23,-18,-18,6,36,59,37
62,18,18,38,28,8,-12,8,25,34,21,1,-1,-4,34,44,25,1,13,27,19,13,24,15,24
63,20,20,19,19,19,19,19,16,15,12,20,54,23,-4,8,23,40,21,-4,-22,-10,20,49,46
64,20,20,19,19,19,19,19,8,8,22,30,18,-16,-17,0,32,39,38,10,-24,-15,17,37,55
65,20,20,20,20,20,20,20,20,-3,13,31,33,23,35,57,46,20,11,10,35,58,59,25,1
66,20,20,21,21,41,61,31,8,2,1,-11,8,31,51,45,17,29,28,17,25,47,64,31,11
67,20,20,20,20,20,20,20,19,29,41,15,-23,-10,15,25,21,11,34,19,19,17,7,-2,24
68,20,20,20,20,20,20,19,19,19,25,33,38,15,-26,-33,6,-1,22,50,36,12,12,33,32
69,19,19,19,19,19,19,19,15,15,3,-3,3,33,38,26,11,-3,-16,-1,30,49,21,11,12
70,21,21,21,21,31,31,11,11,28,28,6,18,37,61,42,19,15,3,21,48,32,12,26,36
71,20,20,20,20,20,20,20,20,30,28,0,-16,13,25,25,1,25,50,72,41,15,-5,14,32
72,20,20,20,20,20,40,40,18,-2,-24,-13,15,45,31,8,-22,-34,6,10,20,19,15,5,3
73,20,20,20,19,19,19,19,15,10,-3,7,37,49,53,14,14,4,34,47,24,18,36,58,58
74,20,20,20,19,19,19,19,17,17,11,-5,8,28,60,50,34,29,22,19,29,44,54,54,17
75,19,19,19,39,39,39,39,8,-20,-35,-13,-13,5,12,30,40,7,-8,2,31,38,9,-22,-25
76,20,20,20,19,19,19,19,20,13,21,54,59,47,27,-7,5,7,7,36,47,39,19,-3,-13
77,20,20,20,20,20,20,19,17,6,-19,-23,2,32,49,34,26,31,28,-3,-9,21,30,11,-22
78,20,20,20,20,20,20,20,18,35,54,39,9,-19,11,48,58,28,-2,3,33,31,10,23,23
79,21,21,21,20,20,10,10,-3,9,26,30,15,9,18,21,25,28,23,2,-3,15,25,46,43
80,20,20,21,21,21,41,21,21,36,21,0,-21,-21,0,15,28,57,59,38,0,-3,1,14,45
81,20,20,20,20,20,20,20,19,34,39,11,2,27,32,41,34,25,8,19,52,67,46,16,-24
82,20,20,20,20,20,20,20,19,34,45,5,-12,-2,26,46,56,31,-3,-27,-7,32,52,32,19
83,20,20,20,20,20,20,19,18,13,-11,-22,9,36,52,43,29,24,9,37,58,57,37,8,-2
84,20,20,20,20,20,20,20,20,13,8,31,44,21,-9,-30,-12,13,27,12,17,21,21,42,44
85,18,18,19,19,19,19,19,15,10,11,22,22,30,39,48,28,2,-18,-17,1,28,48,26,-2
86,20,20,19,19,19,19,18,15,13,13,42,48,37,24,24,34,8,-7,9,35,58,36,15,-19
