,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,19,19,17,37,27,27,17,24,40,26,20,6,-16,11,29,30,40,40,28,28,17,-6,4,23
1,21,21,31,51,51,41,21,10,20,17,-8,13,46,30,12,16,5,9,9,15,50,71,60,28
2,19,19,38,28,18,28,18,-5,-6,-11,-5,15,45,43,14,25,52,73,42,18,18,38,27,-3
3,21,21,32,22,22,2,-18,-12,12,30,60,50,16,2,15,37,45,37,24,5,30,56,46,4
4,17,17,17,17,17,17,17,5,3,10,27,38,41,30,20,3,-15,17,24,34,31,11,-16,-16
5,20,20,0,0,20,20,20,29,38,6,-15,-6,10,9,-10,-13,4,41,41,10,7,14,36,20
6,20,20,9,29,29,9,-11,-11,19,35,52,57,32,14,12,22,37,39,3,-7,7,12,41,61
7,20,20,40,59,39,19,-1,6,33,49,61,29,-6,-4,29,42,52,32,15,22,42,62,42,9
8,20,20,20,30,30,40,50,29,6,-13,12,33,29,19,16,21,45,59,28,14,20,31,21,-14
9,20,20,-1,-11,-1,19,29,38,22,-4,16,35,39,17,17,37,27,13,-6,7,40,40,18,-5
10,21,21,39,29,29,19,19,9,17,52,42,27,-6,5,4,-2,-4,21,46,36,39,7,5,16
11,20,20,18,17,7,7,37,60,38,-5,-31,-16,-21,0,42,51,42,8,-31,-27,-27,5,34,64
12,20,20,39,59,59,29,9,-12,15,24,42,19,-13,-5,24,52,39,26,19,14,20,25,45,28
13,19,19,8,8,18,28,38,26,-11,-26,-13,15,34,42,39,38,17,1,14,59,59,29,10,1
14,20,20,40,29,9,19,39,59,52,13,-9,-24,6,41,42,32,-5,-13,-10,13,43,31,23,32
15,20,20,18,-2,8,28,58,65,32,5,-17,1,22,29,33,27,-3,-9,18,28,54,51,31,9
16,20,20,12,21,31,21,31,31,4,-11,-8,16,43,46,21,7,-23,14,45,62,51,22,-7,1
17,18,18,38,48,48,18,-12,-23,-4,32,33,3,16,24,10,-18,-3,15,34,58,40,5,-24,6
18,20,20,10,10,10,30,60,29,-1,-8,16,18,11,8,36,29,-5,1,21,45,46,32,2,5
19,19,19,9,29,39,39,39,39,26,15,-20,-12,13,39,44,41,13,5,7,50,83,72,73,39
20,21,21,31,11,1,21,40,28,29,29,18,20,17,24,52,76,66,73,38,11,9,-6,14,46
21,18,18,28,48,58,38,8,-4,26,53,37,16,-14,7,24,55,53,43,16,17,27,17,29,32
22,20,20,-1,-21,9,39,39,9,-13,-8,9,15,25,9,-8,-17,-9,16,14,29,45,27,8,18
23,20,20,31,31,1,-19,-19,-1,10,36,55,47,22,4,-6,1,12,22,11,2,35,40,20,9
