,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-10,10,-10,-10,-10,10,20,30,20,0,-20,-20,-30,30,20,0,0,10,-10,0,-20,10,30,0
1,-10,20,-10,-20,0,10,10,30,20,-30,-30,-10,10,20,30,30,0,-30,-30,-10,0,30,10,-10
2,20,20,0,-30,-30,-30,10,0,30,0,20,20,20,-10,-10,20,20,0,-20,10,20,10,-10,-20
3,10,-10,-30,0,10,30,30,-20,-30,30,0,30,30,-20,-30,-10,-20,20,0,10,-20,-30,0,30
4,-10,0,20,10,-30,-30,20,30,20,30,0,-10,-30,0,20,30,-10,-10,10,0,-20,0,10,20
5,-10,10,20,10,-20,-10,-20,-10,30,0,20,10,-10,0,-10,-10,0,10,30,30,-10,-30,-30,20
6,0,-10,-20,20,10,30,10,-30,-20,-10,30,20,-10,0,-20,0,0,10,0,0,20,20,-30,-20
7,10,10,-30,-20,10,20,10,0,-10,0,0,30,30,-10,-30,0,20,30,30,-10,-30,-30,0,10
8,10,0,0,0,-10,0,10,10,0,-10,10,10,20,20,-10,-20,0,0,20,20,0,-30,-20,0
9,10,10,0,-30,0,0,30,0,-30,-10,30,30,0,20,20,-20,-30,-20,10,30,20,0,-10,10
10,0,-20,0,30,20,-20,-10,10,10,-10,-30,10,30,20,0,-10,-30,-30,20,30,30,-10,-30,-20
11,-20,-10,30,10,-20,-30,30,30,30,-20,-10,10,20,0,-30,0,30,10,-10,-10,0,10,-10,0
12,-20,20,30,0,-20,-30,10,10,30,0,-10,-20,10,-10,20,0,-20,0,30,30,-10,-20,-30,-20
13,10,20,0,-10,-10,-10,10,0,20,-10,-10,30,20,10,-30,-30,-20,20,30,30,20,-30,-30,-20
14,10,10,-20,0,10,10,-20,-20,0,20,30,10,10,-30,-10,20,20,10,-10,-20,-30,-20,30,30
15,0,0,10,-20,0,10,0,0,10,10,20,0,-10,-10,0,10,-10,-30,20,10,-10,20,-10,-10
16,10,20,-30,-10,-20,-10,20,20,20,0,10,10,0,-10,-20,0,10,30,10,-30,-20,-10,10,10
17,10,-10,-20,10,10,0,-10,-10,30,30,0,-10,-30,-20,20,30,10,0,-30,-20,10,30,10,-30
18,0,0,-10,-10,20,30,0,-20,-10,0,20,30,30,0,-20,-30,-10,30,30,20,-30,-30,-20,10
