stock,hour,-30,-20,-10,0,10,20,30
19,0,0.0,0.0,-4.844004474841262,0.0,-4.885763951275248,-9.773812623524991,0.0
17,1,0.0,-0.3940399,-0.5680756414193536,0.0,-0.7427111445256219,-1.3125418723102171,0.0
19,1,0.0,-4.2464525002307125,-3.7125769661802552,0.0,-3.36138621281098,-6.787989254352083,0.0
37,2,-1.01901978139515,-0.58519850599,-0.6562709361551086,0.0,-0.292599252995,-0.3940399,0.0
17,2,0.0,-0.3940399,-0.4780896249559775,0.0,-0.6997082267935575,-0.7725530557207989,-1.01901978139515
27,3,-1.704226924258061,-1.2247897700103203,-0.4324137625817955,0.0,-0.7427111445256219,-0.58519850599,-0.7351492515
37,3,-0.445515,-1.0466174574128355,-0.827431192749562,0.0,-0.38627652786039945,-0.58519850599,-0.2985
27,4,-1.2972412877453867,-1.399416453587115,-0.6997082267935575,0.0,-0.5233087287064178,-0.490099501,-1.01901978139515
17,5,-1.01901978139515,-1.1361512828387073,-0.6997082267935575,0.0,-0.2450497505,-0.956179249911955,-0.445515
27,5,-1.2972412877453867,-1.0466174574128355,-0.292599252995,0.0,-0.38627652786039945,-0.3940399,-0.15
24,6,-0.2985,-0.7725530557207989,-0.6123948850051602,0.0,-0.7427111445256219,-0.490099501,-0.877797758985
17,6,-2.97554115691431,-3.10550914130922,-1.8508818439838373,0.0,-1.6551412071515974,-3.6381451393612876,-4.125294960632195
40,7,-2.0991246803806725,-1.399416453587115,-0.6997082267935575,0.0,-0.6123948850051602,-0.3940399,-0.7351492515
24,7,-2.607470642466199,-2.452807127963673,-1.301498133058598,0.0,-1.4827615250021529,-1.9836941046095404,-1.8371846550154805
26,8,-1.4342688748679329,-2.2995685419484473,-0.8691568808220664,0.0,-0.9513606588937072,-1.5705680661607313,-1.8371846550154805
40,8,-1.4342688748679329,-1.1361512828387073,-0.7852840330803657,0.0,-0.38627652786039945,-0.490099501,-0.2985
20,9,-1.8371846550154805,-2.143218591927811,-1.1497842709742236,0.0,-1.1882864282644814,-1.9836941046095404,-3.4493528129226703
26,9,-2.0991246803806725,-1.3125418723102171,-1.0716092959639054,0.0,-0.7427111445256219,-1.7383137616441329,-2.482293578248686
6,10,-0.5910598499999999,-0.58519850599,-0.38627652786039945,0.0,-1.1497842709742236,-3.310282414303195,-5.740647885865676
20,10,-0.877797758985,-0.7725530557207989,-1.0319285817817225,0.0,-1.4472338636385382,-4.070335535985003,-3.4493528129226703
-16,11,0.0,0.0,-1.0395349999999999,-0.597,-1.7153482535,-7.934776418438162,-9.998038827038394
6,11,-0.5910598499999999,-0.490099501,-0.4324137625817955,0.0,-0.8691568808220664,-2.063857163563445,-4.341701590915615
11,12,-1.01901978139515,-0.7725530557207989,-0.827431192749562,0.0,-1.338483151728012,-2.3765728565289628,-2.355852099241097
-16,12,0.0,-0.4,-1.0395349999999999,-2.317659167162397,-2.7039356950227966,-2.7173860837204,-5.51155396504644
29,13,-4.234042011025873,-3.377179590160163,-0.9918470523047702,0.0,-0.9104653120138457,-1.654862385499124,-1.2972412877453867
11,13,-1.2972412877453867,-1.8209306240276915,-1.264139528342018,0.0,-0.9513606588937072,-1.3125418723102171,-2.482293578248686
30,14,-2.731395936041537,-2.676966303456024,-1.1497842709742236,0.0,-0.6123948850051602,-1.1361512828387073,-1.2972412877453867
29,14,-3.4493528129226703,-2.2995685419484473,-1.1108932030042664,0.0,-0.9104653120138457,-0.956179249911955,-1.5699261861192535
40,15,-3.679210691945509,-1.399416453587115,-0.8691568808220664,0.0,-0.9104653120138457,-0.864827525163591,-0.7351492515
30,15,-2.8540819766811216,-2.528279056684036,-0.9513606588937072,0.0,-0.827431192749562,-0.956179249911955,-1.4342688748679329
40,16,-1.5699261861192535,-1.654862385499124,-1.0716092959639054,0.0,-0.6997082267935575,-1.1361512828387073,-0.877797758985
28,17,-2.2281334335768657,-1.9027213177874145,-1.0319285817817225,0.0,-0.9918470523047702,-2.143218591927811,-1.5699261861192535
40,17,-2.731395936041537,-1.2247897700103203,-0.9104653120138457,0.0,-0.8691568808220664,-0.58519850599,-0.877797758985
28,18,-1.4342688748679329,-1.3125418723102171,-1.0716092959639054,0.0,-1.4827615250021529,-1.8209306240276915,-2.2281334335768657
17,19,-1.704226924258061,-1.5705680661607313,-0.9513606588937072,0.0,-1.3750983202107319,-1.8209306240276915,-1.9688128084653256
