,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0,20,-10,0,-10,10,20,-10,0,-10,-20,30,20,-10,10,10,0,-10,-20,-20,10,20,0,10
1,10,20,0,-10,-20,-10,10,10,-20,20,30,-10,-10,0,-10,20,0,10,30,20,-10,-30,-20,0
2,20,-10,-10,10,-10,-20,0,10,10,20,30,0,-30,0,20,20,-30,-30,0,20,-10,-30,-20,10
3,10,-10,0,-20,-20,10,30,20,30,-10,-30,-20,20,30,0,0,-10,-30,20,30,-10,-30,-30,30
4,0,0,0,0,0,-10,0,30,20,20,0,-10,-20,-20,-10,30,20,10,0,-20,-30,0,20,30
5,-20,0,20,0,0,10,10,-20,-10,10,20,10,-10,0,20,30,0,-30,0,10,20,-10,-10,0
6,-10,20,0,-20,-20,0,30,20,20,10,-20,-20,0,10,20,10,-30,-10,10,10,30,20,-10,-20
7,20,20,-20,-20,-20,10,30,30,10,-30,-30,0,30,20,10,-20,-20,0,20,20,-20,-30,0,30
8,0,10,0,10,10,-20,-20,-10,20,30,0,-10,-10,0,20,10,-30,-30,0,10,-10,-30,-10,20
9,-20,-10,10,20,10,10,-10,-10,20,20,0,-20,0,20,-10,-10,-20,10,30,0,-20,-20,10,20
10,20,-10,0,-10,0,-10,10,30,0,-10,-30,10,10,0,0,20,30,-10,-10,-30,0,20,30,0
11,0,0,-10,0,30,30,-20,-30,-20,10,0,20,30,10,-10,-30,-30,0,0,30,30,30,0,-20
12,20,20,0,-30,-20,-20,30,20,20,-20,-30,10,30,30,-20,-10,0,-10,0,10,20,-10,-30,-20
13,-10,0,10,10,10,-10,-30,-10,20,30,20,10,0,-10,-10,-20,20,30,0,-30,-20,-10,-10,10
14,20,-10,-20,10,20,20,0,-30,-20,-10,30,30,10,-10,-30,-10,10,20,30,-10,-10,10,-10,-30
15,0,-20,10,20,30,10,-30,-20,-20,20,20,0,10,-10,-30,0,30,10,20,0,-20,-20,0,10
16,-10,10,10,-10,10,0,-20,0,10,30,30,0,-30,-10,-20,30,30,10,-20,-30,-30,10,10,30
17,20,10,0,-30,-30,-10,20,30,10,-30,10,10,-10,-20,20,20,10,20,-30,-30,-30,30,30,30
18,-10,0,0,20,30,-30,-30,0,30,10,-10,-10,30,0,-30,10,20,20,0,-20,-30,0,10,20
19,-10,20,10,0,0,0,-10,-10,-20,10,30,30,10,0,-30,-10,0,30,30,-10,0,-30,-30,0
20,10,-20,-10,20,20,-10,0,0,-10,0,0,10,20,20,-10,0,-30,-30,0,-10,20,30,10,-20
21,10,20,10,-20,-30,-10,30,30,-10,-20,-30,20,20,30,0,-20,-20,-10,10,-10,10,10,0,10
22,-20,-20,30,30,0,-30,-20,20,20,10,10,-10,-10,0,10,20,10,10,10,-10,-20,10,30,20
23,10,0,-30,-20,0,20,20,30,30,0,-20,-10,-10,20,10,0,-10,-20,30,0,-20,-10,-10,0
24,0,-20,20,20,-10,-10,0,-10,0,20,30,-10,-20,-20,30,20,20,-20,-20,-20,-30,30,20,30
25,-10,0,20,10,0,-20,-20,20,30,30,-20,-30,-20,-20,20,0,20,20,10,20,0,-30,-20,-10
26,-20,20,30,20,-20,-30,-10,0,30,20,0,-20,-20,0,30,20,30,-10,-30,-30,0,20,0,-20
27,0,-20,-10,20,20,30,0,-30,-10,0,20,20,20,-30,-30,0,20,0,0,10,0,-10,-30,0
28,0,0,-10,0,30,20,-10,-30,-10,10,30,20,-10,-10,-30,-10,30,30,10,-10,-20,-30,0,30
29,-10,10,0,-20,10,0,10,30,-10,10,10,10,20,-10,-10,0,-10,0,20,30,0,-20,-10,0
30,0,0,0,20,10,0,-10,-30,-10,10,20,30,0,10,10,10,0,-20,-20,-10,-10,20,20,-10
31,-20,-10,10,30,20,-20,-10,10,0,-20,10,20,30,-10,-10,10,10,-10,0,0,-20,-20,20,30
32,10,-20,-10,30,20,-10,-10,-20,0,30,0,-30,-20,10,20,20,-10,0,20,-30,-30,0,30,10
33,20,0,-20,-30,20,20,0,0,10,10,-10,20,0,10,20,20,-20,-30,0,10,0,-10,20,30
34,10,-10,-30,0,10,30,10,-10,-30,0,30,30,0,-30,0,30,30,20,-10,0,-30,-30,-20,30
35,-20,-10,10,30,30,0,-20,-30,-30,20,0,30,30,30,20,0,-20,-30,-30,10,30,10,20,0
36,-10,20,0,-10,0,-20,-20,30,30,0,20,-10,10,10,-10,-20,10,10,20,-10,-30,10,20,30
37,-10,20,30,-20,-30,0,0,30,10,10,0,-30,0,30,30,-20,-20,-10,10,10,10,-10,-10,30
38,20,10,-30,-10,20,20,-20,-10,0,0,30,10,-20,-20,30,20,-20,-20,10,0,10,-30,-20,0
39,-20,20,20,-10,0,-10,-20,10,30,30,0,0,0,-20,-10,-20,30,30,30,10,-20,-30,-20,-20
40,-10,-20,-10,10,30,20,20,-10,-20,-20,20,30,-20,-30,-20,30,0,10,10,10,30,0,-30,-20
41,-20,20,20,0,-30,-20,-10,30,30,20,10,10,-10,-30,-30,10,30,30,0,-30,-30,-10,-10,10
42,-20,0,10,30,0,-10,-10,0,0,10,20,20,10,10,-20,-30,-30,-10,30,30,20,-20,-30,-30
43,0,20,-20,-20,20,20,0,0,-10,20,-10,-10,10,30,-10,-30,-10,30,20,20,10,-20,-30,-30
44,10,0,10,0,-10,-10,-20,10,30,30,20,-30,-30,-10,30,30,10,-10,-20,0,-10,-20,-10,10
45,-20,-20,10,30,30,20,-20,-30,-10,30,30,10,-10,0,-20,-20,20,20,0,0,0,0,20,10
46,-10,-20,30,30,20,-30,-30,-20,30,0,10,20,30,0,-20,0,0,-30,-30,30,30,30,10,-30
47,-10,-10,0,10,30,-10,-10,-10,0,20,10,-10,-30,-10,20,30,20,-10,-20,-30,-20,10,30,20
48,10,0,0,-20,-10,20,10,10,20,0,-20,-20,20,10,-10,-10,10,10,10,20,10,-30,-20,-10
49,0,20,20,0,-30,-20,-10,-10,10,30,30,30,0,-30,-30,-10,-10,20,20,30,-10,-20,-20,-10
50,-20,20,20,-20,-20,20,30,-10,-30,10,0,30,30,0,-20,-30,20,30,10,0,-20,-30,0,20
51,-10,10,10,-20,-10,20,30,0,0,0,-20,-10,10,30,0,-20,10,20,0,-10,0,-20,10,0
52,-10,-10,0,10,20,10,-20,-10,-10,10,0,10,10,10,0,10,-10,0,-20,20,10,10,-20,-30
53,20,-20,-30,0,10,30,10,-20,-20,20,30,20,-20,-30,0,10,10,10,10,0,10,-20,-30,20
54,10,0,-10,-20,20,30,-10,-20,-10,20,30,10,-20,-20,0,20,30,30,-20,-30,-10,30,10,0
55,0,10,-20,-20,10,10,30,-10,-20,10,20,-10,0,-10,10,10,20,10,-10,-10,0,-30,10,10
56,-20,10,0,0,10,10,-10,10,0,0,30,10,-20,0,-10,10,30,20,-20,-30,-30,-10,20,30
57,10,-10,-20,-10,20,20,30,0,-30,-20,30,30,-10,-20,20,0,10,0,0,-20,-30,20,30,10
58,0,0,-10,10,-10,10,0,10,-10,20,10,10,10,10,0,10,0,-10,-20,10,-10,0,20,20
59,0,-20,10,10,30,20,-30,-30,0,30,20,10,-10,-30,10,10,30,10,20,0,-30,-30,0,10
60,20,0,0,-30,-20,30,30,10,-20,-30,-10,20,20,20,-10,-20,-30,20,30,20,0,-30,-30,0
