,0
0,-420.0
1,-390.0
2,-500.0
3,-405.0
4,-475.0
5,-490.0
6,-300.0
7,-340.0
8,-480.0
9,-365.0
10,-490.0
11,-345.0
12,-465.0
13,-390.0
14,-400.0
15,-285.0
16,-665.0
17,-590.0
18,-350.0
19,-410.0
20,-585.0
21,-525.0
22,-260.0
23,-510.0
24,-365.0
25,-295.0
26,-490.0
27,-350.0
28,-475.0
29,-395.0
30,-550.0
31,-475.0
32,-535.0
33,-510.0
34,-565.0
35,-560.0
36,-605.0
37,-390.0
38,-280.0
39,-340.0
40,-590.0
41,-565.0
42,-355.0
43,-235.0
44,-285.0
45,-550.0
46,-385.0
47,-630.0
48,-420.0
49,-495.0
50,-520.0
51,-420.0
52,-440.0
53,-610.0
54,-330.0
55,-425.0
56,-520.0
57,-565.0
58,-435.0
59,-555.0
60,-565.0
61,-430.0
62,-430.0
63,-435.0
64,-605.0
65,-420.0
66,-475.0
67,-345.0
68,-450.0
69,-445.0
70,-405.0
71,-370.0
72,-475.0
73,-370.0
74,-420.0
75,-480.0
76,-465.0
77,-495.0
78,-625.0
79,-485.0
80,-405.0
81,-465.0
82,-435.0
83,-500.0
84,-435.0
85,-325.0
86,-475.0
87,-565.0
88,-475.0
89,-480.0
90,-520.0
91,-360.0
92,-465.0
93,-470.0
94,-220.0
95,-330.0
96,-300.0
97,-370.0
98,-475.0
99,-280.0
