,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,20,20,21,11,-9,-19,11,39,26,10,6,30,56,36,16,6,8,34,43,22,-1,23,32,21
1,20,20,20,-1,-1,19,39,47,45,37,39,36,8,5,25,53,39,26,3,2,20,33,53,24
2,21,21,1,-19,11,41,41,41,37,27,28,20,-5,3,29,31,13,26,28,31,42,48,30,-4
3,20,20,10,0,10,30,60,40,9,-37,-27,-32,-13,-15,21,54,51,29,7,4,34,55,43,20
4,20,20,29,49,49,19,-11,-2,19,32,19,-6,-5,5,22,29,14,8,-5,4,37,47,36,6
5,19,19,28,48,28,-2,-12,17,41,22,18,6,8,18,39,36,31,-8,-25,-11,25,45,67,60
6,20,20,40,50,20,-10,-30,-14,10,32,56,52,31,0,-23,-6,24,54,68,43,20,-3,18,45
7,19,19,38,28,-2,8,18,27,13,5,3,-3,1,31,43,23,20,21,35,37,24,-7,-7,23
8,20,20,-1,-1,9,39,49,19,10,-2,18,34,23,-7,-27,-15,14,49,56,46,15,5,35,65
9,20,20,20,10,30,60,40,7,-14,-2,20,30,33,26,2,-10,-3,27,46,38,25,24,2,20
10,20,20,17,27,27,7,-13,-6,16,37,54,44,26,12,20,39,12,-18,12,32,34,22,31,41
11,20,20,20,40,60,50,20,-2,11,25,8,22,36,17,-3,-21,0,18,36,41,14,8,18,43
12,20,20,19,29,19,29,39,46,6,-38,-39,-43,-40,-40,-43,-33,-33,-36,-48,-39,-35,-36,-37,-40
13,20,20,12,12,2,12,12,5,-4,-24,-17,8,27,20,17,-5,-11,-1,21,43,57,47,16,-9
14,21,21,21,21,11,-9,0,19,41,49,37,21,13,32,28,30,36,45,40,2,-5,24,55,75
15,19,19,19,9,9,9,18,28,47,35,15,23,17,25,43,68,63,37,22,-8,3,15,45,55
16,18,18,7,7,7,7,7,17,41,25,3,22,36,38,30,25,27,23,13,21,39,49,29,18
17,20,20,20,20,20,30,20,-2,-27,-29,1,27,46,41,14,8,40,62,62,37,20,-9,11,20
18,20,20,18,18,38,48,38,16,-7,-6,0,20,27,32,7,13,47,58,52,42,20,15,0,19
19,20,20,28,28,38,28,18,28,14,-31,4,-4,-2,25,30,34,-4,-1,6,41,57,58,28,-11
20,19,19,9,9,9,19,49,56,39,11,-26,-1,19,27,33,28,6,-10,20,51,50,30,13,-9
21,20,20,19,29,19,19,9,-3,8,9,37,61,56,34,12,-4,21,27,37,32,1,-16,-16,4
22,20,20,20,20,40,20,0,-4,18,36,46,22,9,15,11,15,-2,16,36,56,26,6,7,9
23,20,20,20,20,10,0,20,47,51,17,-20,-10,19,28,29,18,-6,-10,20,41,39,26,28,16
24,20,20,21,30,50,30,20,-11,-20,-7,0,16,33,26,-2,0,19,15,0,-5,27,40,27,5
25,20,20,20,20,30,10,-10,-12,4,17,21,12,12,0,-10,1,11,26,14,29,55,39,8,2
26,21,21,41,41,31,21,1,0,-2,-9,-5,13,30,30,26,10,1,25,52,39,25,23,13,-16
27,20,20,20,20,0,-20,10,39,47,43,20,8,0,20,22,11,-6,-6,21,42,44,12,4,-6
28,20,20,17,-3,17,47,57,25,-9,-4,15,24,33,59,37,8,-11,15,52,90,83,83,82,78
29,20,20,21,31,31,41,11,0,18,24,3,23,40,50,43,35,10,-22,-30,6,36,68,58,26
30,20,20,20,30,30,40,20,7,-21,-16,11,39,55,38,21,19,1,-9,-10,18,52,73,46,16
31,20,20,20,20,30,10,20,9,22,25,4,-21,10,40,46,15,-17,-33,-6,-2,26,48,38,18
32,21,21,21,41,51,51,21,7,-13,-14,14,44,24,-5,4,24,18,9,-1,33,60,30,3,-9
33,20,20,19,19,9,29,59,66,26,-4,3,33,51,64,32,14,2,20,15,19,28,43,34,-5
34,20,20,20,19,19,9,9,29,39,10,-26,1,30,64,68,49,21,2,-12,22,42,61,52,18
35,19,19,19,39,49,39,29,16,9,4,5,20,36,64,67,45,13,-9,-5,25,39,42,42,28
36,19,19,19,19,29,29,19,19,29,8,-1,4,28,58,74,34,-1,-31,1,6,6,22,41,61
37,21,21,20,0,0,30,40,37,16,-31,-41,-42,-34,-37,-41,-44,-46,-46,-46,-45,-45,-46,-46,-48
38,21,21,21,21,31,31,0,9,38,52,17,-9,-1,10,33,25,26,40,48,43,17,7,7,6
39,20,20,20,20,20,10,0,30,59,37,8,4,34,50,22,2,-18,-16,9,36,71,71,41,13
40,20,20,19,19,39,39,39,19,16,16,25,31,7,10,42,27,24,38,19,-5,-5,5,23,48
41,20,20,20,20,20,40,30,17,14,14,19,37,26,13,29,12,6,9,20,17,23,31,12,-8
42,20,20,20,20,20,10,30,30,8,-22,-16,6,20,21,22,32,37,45,42,48,29,-1,-11,13
43,17,17,7,7,37,37,27,16,-4,5,27,35,15,10,37,57,38,11,-12,-12,25,46,50,39
44,20,20,19,19,19,19,19,15,12,-8,-6,12,40,43,21,-14,-34,-13,-18,1,20,43,60,60
45,20,20,20,20,10,10,10,10,27,30,13,-4,-8,4,11,22,19,2,12,22,22,4,-17,-17
46,20,20,20,20,20,40,49,49,21,-13,-27,-6,26,60,65,45,22,23,8,12,38,37,37,17
47,20,20,20,20,20,0,20,20,18,26,46,45,10,-8,-4,12,8,16,46,39,32,-2,-30,-22
48,20,20,20,19,19,19,19,8,15,10,26,33,44,56,43,18,15,19,37,54,51,46,27,4
49,20,20,20,0,0,20,49,68,54,20,-16,-25,-10,19,44,36,1,-8,22,42,27,-6,-5,19
50,20,20,21,21,21,1,21,41,28,9,-21,7,35,52,61,25,-4,-12,14,43,53,43,23,-6
51,20,20,20,20,20,20,10,10,0,-16,6,17,43,57,37,4,9,48,78,56,55,26,8,16
52,18,18,18,28,28,28,8,6,36,53,19,5,20,40,52,52,18,-4,-17,16,40,44,42,41
53,20,20,20,20,20,20,20,38,46,34,13,-7,-23,7,39,57,21,-2,-14,33,59,43,24,16
54,20,20,20,20,20,20,20,20,34,43,31,1,2,10,20,26,50,50,24,-6,-6,4,23,51
55,20,20,20,20,20,20,20,19,9,19,20,27,43,49,20,18,39,48,42,32,3,-21,8,34
56,20,20,20,20,20,20,30,29,25,21,32,27,26,13,11,10,22,4,-20,23,56,41,22,2
