,0
0,-300.0
1,-405.0
2,-425.0
3,-420.0
4,-515.0
5,-500.0
6,-385.0
7,-535.0
8,-410.0
9,-550.0
10,-605.0
11,-375.0
12,-355.0
13,-560.0
14,-425.0
15,-395.0
16,-475.0
17,-580.0
18,-320.0
19,-475.0
20,-170.0
21,-455.0
22,-400.0
23,-470.0
24,-465.0
25,-610.0
26,-460.0
27,-555.0
28,-315.0
29,-565.0
30,-310.0
31,-300.0
32,-360.0
33,-335.0
34,-370.0
35,-295.0
36,-340.0
37,-535.0
38,-425.0
39,-340.0
40,-355.0
41,-215.0
42,-335.0
43,-445.0
44,-305.0
45,-125.0
46,-285.0
47,-580.0
48,-440.0
49,-240.0
50,-350.0
51,-270.0
52,-375.0
53,-455.0
54,-380.0
55,-175.0
56,-435.0
57,-410.0
58,-305.0
59,-330.0
60,-285.0
61,-490.0
62,-350.0
63,-375.0
64,-605.0
65,-235.0
66,-300.0
67,-405.0
68,-370.0
69,-100.0
70,-335.0
71,-320.0
72,-525.0
73,-350.0
74,-540.0
75,-415.0
76,-355.0
77,-455.0
78,-425.0
79,-355.0
80,-605.0
81,-365.0
82,-260.0
83,-320.0
84,-315.0
85,-350.0
86,-330.0
87,-240.0
88,-475.0
89,-425.0
90,-305.0
91,-270.0
92,-515.0
93,-465.0
94,-380.0
95,-250.0
96,-480.0
97,-510.0
98,-220.0
99,-230.0
100,-385.0
101,-385.0
102,-370.0
103,-345.0
104,-290.0
105,-280.0
106,-210.0
107,-190.0
108,-445.0
109,-510.0
110,-370.0
111,-535.0
112,-320.0
113,-275.0
114,-260.0
115,-535.0
116,-310.0
117,-375.0
118,-340.0
119,-335.0
120,-340.0
121,-395.0
122,-305.0
123,-275.0
124,-205.0
125,-260.0
126,-425.0
127,-330.0
128,-395.0
129,-470.0
130,-385.0
131,-345.0
132,-390.0
133,-270.0
134,-290.0
135,-525.0
136,-380.0
137,-340.0
138,-330.0
139,-455.0
140,-380.0
141,-440.0
142,-330.0
143,-255.0
144,-335.0
145,-220.0
146,-210.0
147,-335.0
148,-400.0
149,-200.0
150,-535.0
151,-355.0
152,-265.0
153,-305.0
154,-240.0
155,-425.0
156,-250.0
157,-415.0
158,-335.0
159,-340.0
160,-480.0
161,-210.0
162,-485.0
163,-545.0
164,-255.0
165,-215.0
166,-155.0
167,-315.0
168,-400.0
169,-265.0
170,-305.0
171,-220.0
172,-280.0
173,-315.0
174,-360.0
175,-265.0
176,-440.0
177,-375.0
178,-215.0
179,-320.0
180,-220.0
181,-440.0
182,-275.0
183,-260.0
184,-180.0
185,-170.0
186,-300.0
187,-415.0
188,-290.0
189,-410.0
190,-255.0
191,-410.0
192,-305.0
193,-500.0
194,-285.0
195,-180.0
196,-445.0
197,-215.0
198,-195.0
199,-300.0
200,-390.0
201,-270.0
202,-310.0
203,-490.0
204,-450.0
205,-300.0
206,-280.0
207,-275.0
208,-270.0
209,-265.0
210,-170.0
211,-360.0
212,-230.0
213,-385.0
214,-265.0
215,-405.0
216,-285.0
217,-150.0
218,-200.0
219,-280.0
220,-470.0
221,-470.0
222,-370.0
223,-215.0
224,-135.0
225,-475.0
226,-385.0
227,-510.0
228,-330.0
229,-445.0
230,-305.0
231,-180.0
232,-250.0
233,-350.0
234,-260.0
235,-270.0
236,-400.0
237,-390.0
238,-465.0
239,-200.0
240,-500.0
241,-505.0
242,-350.0
243,-375.0
244,-330.0
