,0
0,20
1,21
2,21
3,21
4,21
5,21
6,19
7,16
8,0
9,-4
10,-10
11,-14
12,-14
13,-14
14,-14
15,-2
16,-6
17,-7
18,-8
19,-1
20,3
21,2
22,1
23,1
24,20
25,20
26,19
27,19
28,19
29,19
30,17
31,15
32,17
33,19
34,16
35,18
36,15
37,15
38,13
39,9
40,6
41,3
42,12
43,10
44,13
45,13
46,4
47,3
48,21
49,21
50,21
51,21
52,21
53,21
54,21
55,17
56,17
57,18
58,20
59,15
60,13
61,9
62,1
63,-7
64,-4
65,-22
66,-19
67,-8
68,-12
69,-10
70,-14
71,-15
72,20
73,20
74,20
75,20
76,20
77,20
78,20
79,19
80,3
81,3
82,-2
83,-13
84,-15
85,-9
86,-6
87,-19
88,-11
89,-13
90,-6
91,-6
92,-5
93,-7
94,-10
95,-10
96,20
97,19
98,19
99,19
100,19
101,19
102,18
103,9
104,2
105,-1
106,-6
107,-15
108,-15
109,-18
110,-21
111,-26
112,-32
113,-35
114,-36
115,-23
116,-23
117,-24
118,-24
119,-24
120,19
121,18
122,18
123,18
124,18
125,18
126,17
127,11
128,2
129,-2
130,-4
131,-2
132,-2
133,-1
134,-4
135,-9
136,-18
137,-25
138,-21
139,-15
140,-15
141,-13
142,-20
143,-20
144,20
145,20
146,20
147,20
148,20
149,20
150,16
151,10
152,12
153,6
154,2
155,1
156,0
157,7
158,4
159,4
160,4
161,8
162,3
163,10
164,7
165,8
166,5
167,4
168,19
169,18
170,18
171,18
172,18
173,18
174,17
175,13
176,5
177,-7
178,-13
179,-19
180,-9
181,-7
182,-7
183,-10
184,-9
185,-15
186,-3
187,-6
188,-7
189,-7
190,-7
191,-8
192,20
193,19
194,19
195,19
196,19
197,19
198,19
199,20
200,8
201,8
202,-6
203,-7
204,-17
205,-17
206,-25
207,-26
208,-21
209,-24
210,-24
211,-25
212,-25
213,-25
214,-25
215,-28
216,20
217,20
218,20
219,20
220,20
221,20
222,17
223,6
224,-12
225,-10
226,-10
227,-7
228,-14
229,-18
230,-20
231,-23
232,-23
233,-24
234,-12
235,-15
236,-16
237,-18
238,-20
239,-23
240,20
241,17
242,17
243,17
244,17
245,17
246,14
247,16
248,7
249,4
250,4
251,-4
252,-8
253,-10
254,-11
255,-18
256,-18
257,-18
