,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,10,20,-20,-10,0,-10,0,30,20,-10,0,0,10,20,0,0,0,-30,-30,-10,20,30,20,-10
1,10,20,-20,-20,0,10,30,-10,-10,0,20,10,-10,-20,-20,20,10,0,-20,-10,30,10,0,10
2,-10,10,30,0,-30,-20,-20,10,30,30,10,0,10,0,-20,20,10,-20,-30,10,10,30,-20,-10
3,-20,10,30,10,-30,-30,20,30,30,-10,-30,20,30,10,-10,0,-20,10,30,10,-30,-30,-20,10
4,20,10,0,-10,-20,-20,-20,20,0,20,30,10,10,10,-20,-30,-10,30,20,-10,0,10,10,-30
5,20,20,-30,-20,-10,0,30,10,10,10,10,-20,-30,10,30,20,20,10,-30,-30,20,10,10,-10
6,0,0,-10,-10,30,0,-30,0,20,30,20,-20,-30,10,20,10,-30,-20,-20,30,30,20,-10,-30
7,-20,-20,10,30,30,-10,-10,0,10,-10,-10,20,10,10,-10,0,-20,-10,20,30,30,20,-10,-30
8,20,0,-20,-20,-10,20,10,0,0,0,20,20,20,-20,-20,-10,10,10,10,0,-10,-10,0,0
9,0,20,-10,-30,10,20,20,10,-20,-20,-10,30,30,20,0,-20,-10,0,-10,-20,10,30,-10,-30
10,-10,10,20,-20,-30,-10,30,30,10,0,-20,-20,30,10,20,-20,-30,-10,20,30,20,-20,-10,10
11,-10,-10,0,20,10,-10,-10,10,30,20,-10,0,0,-30,-10,0,20,30,0,-20,-30,0,0,30
12,0,-10,20,10,10,-30,-30,0,30,30,10,-30,-20,-20,10,30,20,20,-20,-30,-10,10,30,0
13,0,10,10,0,-20,0,10,30,-20,-30,-10,30,30,0,10,-20,-20,0,0,0,-10,0,30,30
14,0,10,-10,-20,-10,20,30,0,10,0,30,20,-20,-30,-30,0,20,30,10,-10,-20,10,10,-20
15,0,0,-20,20,10,-20,-20,0,20,30,20,0,-10,-20,-20,10,10,30,30,0,-20,-20,-20,10
16,0,20,-10,-10,0,-10,0,20,0,10,10,20,10,0,-30,-30,-20,20,30,20,-20,-30,-30,10
17,0,0,10,0,-20,-20,0,20,30,20,10,-10,-10,10,0,-30,-20,10,30,10,-20,0,20,0
18,10,10,-20,-10,10,0,0,10,20,-20,-20,30,30,20,-10,-10,0,0,10,30,20,-20,-30,10
19,0,0,20,-10,-30,-20,20,30,10,20,0,-20,-20,-10,0,30,30,-30,-30,-10,10,30,10,-10
20,0,0,-10,-10,20,30,0,-30,-30,20,0,30,0,30,20,10,-10,-30,-30,-10,30,30,-20,-30
21,0,0,0,0,-10,20,0,10,20,10,0,0,-10,20,0,-10,-10,10,-10,-10,20,20,-20,-10
22,0,-10,0,20,20,-20,-30,-20,10,30,30,0,-30,-20,30,0,10,10,10,-20,-20,30,10,-10
23,0,-20,-20,0,30,30,10,0,-20,20,30,-10,-20,0,-10,-20,0,20,30,10,-10,-30,-30,10
24,0,-20,-20,10,30,30,-10,-10,-20,10,20,10,10,10,-30,-10,10,0,20,20,-20,-30,0,30
25,0,10,0,0,-10,0,10,0,-10,0,20,30,0,-30,-20,30,30,20,-20,-30,0,20,10,20
26,0,10,0,0,0,10,0,0,-20,-20,20,30,20,-20,0,20,10,10,-30,-30,0,0,0,30
27,0,0,-10,20,-10,0,20,20,10,-10,-30,-10,20,20,20,0,-10,-10,10,-20,-20,10,0,10
28,0,0,-20,0,0,10,0,30,20,30,-10,-30,-20,0,30,10,0,-10,-10,0,0,0,-20,-20
29,0,0,0,10,-10,0,10,-10,-10,0,20,30,30,-20,-30,-10,0,10,0,20,0,0,-20,-30
30,0,0,0,10,20,-10,-20,-10,10,20,10,-10,-10,20,20,0,0,-10,10,0,-10,-30,20,20
31,-20,-20,20,30,30,-10,-30,-20,-10,10,20,20,10,-20,-10,0,10,0,-10,0,-10,30,30,-20
32,0,0,10,10,0,-30,-10,30,10,0,10,20,-10,-10,-10,10,10,-10,20,30,-10,-20,-30,-20
