,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-10,10,30,20,-30,-30,0,30,0,-10,10,0,-10,10,20,20,10,-10,0,10,-10,0,20,10
1,-10,0,10,10,20,10,-10,-20,-30,30,0,30,0,0,10,20,10,-10,-20,-20,-10,20,30,0
2,10,-10,10,10,-30,-20,0,20,30,20,0,0,0,-30,-20,-10,30,0,-10,-20,20,0,10,-10
3,10,-20,-30,-10,20,30,20,10,0,-20,0,20,0,-20,-20,30,30,-10,-20,0,-20,20,0,-20
4,20,0,-30,-30,10,30,20,20,0,-20,-30,-30,30,30,10,-10,-20,-10,10,10,10,-20,-30,0
5,0,-20,-20,30,30,30,-10,-30,-30,10,30,10,-10,10,0,-10,-20,10,30,20,-10,-20,-10,20
6,0,10,10,-20,-10,0,10,0,0,20,20,0,-20,-20,30,20,-10,0,-20,-20,-30,0,20,20
7,10,-10,10,0,-10,-20,10,10,10,10,30,10,-10,-30,0,20,20,20,10,-30,-30,-10,30,30
8,20,0,-10,-10,0,0,20,20,-20,-20,-10,10,20,30,10,-30,-20,10,30,0,-30,-20,0,20
9,0,10,10,10,0,-20,-30,10,10,20,30,10,-20,-30,-20,0,30,30,10,-10,-30,-20,-20,20
10,0,20,20,-20,-20,-30,0,30,30,0,-20,-10,0,20,20,0,-10,30,30,10,-10,-10,-30,10
11,-20,0,0,0,0,20,20,0,-10,-10,-10,30,10,10,-20,-10,10,10,-20,0,-20,-30,-10,30
12,0,20,-20,-30,10,10,20,30,0,0,0,-10,-10,0,0,10,0,-30,-30,0,20,20,20,0
13,0,0,10,20,10,-10,-30,-20,0,10,30,30,-10,-10,-20,-20,0,30,20,-10,-30,-10,-10,0
14,0,10,-10,0,10,0,0,10,10,-20,-30,-20,30,30,-10,-20,-30,20,20,-20,-30,-10,30,20
15,0,-10,20,10,-10,-10,-10,10,30,10,-20,-20,10,20,20,-30,-30,-10,20,30,20,20,0,-20
16,0,0,20,20,-20,-20,-30,0,30,30,0,-30,-30,20,30,20,-20,-30,-10,10,10,30,0,0
17,0,-10,20,30,10,-20,-30,-30,20,30,20,20,-30,-30,0,30,30,0,0,-20,-30,10,20,30
18,0,20,-10,-30,-20,10,30,30,0,-10,10,-10,0,0,0,30,0,-10,-10,-30,-20,30,30,0
19,0,0,-20,20,10,20,0,-20,-10,10,30,-10,-20,0,20,30,-10,-30,0,10,0,0,-20,-20
20,0,20,-20,0,0,20,0,0,0,0,30,0,20,0,-20,-10,10,-10,-10,20,10,-10,-10,-10
21,0,0,20,-10,0,-20,-10,0,20,20,30,0,-10,-30,10,30,10,-10,-30,-10,-10,0,30,20
22,0,0,20,0,-30,-20,30,20,0,0,20,0,20,10,-10,-30,-30,20,0,30,10,10,10,-10
23,0,0,10,10,-20,-20,10,30,30,10,-10,-30,-30,20,10,10,10,10,-30,-30,10,30,30,-20
24,0,20,0,0,-30,-10,10,20,20,-10,-20,0,10,30,30,-30,-30,0,20,30,30,-20,-20,-20
25,20,10,-30,-30,0,30,30,20,-10,-30,-30,-10,20,20,10,-20,-20,20,20,10,0,-20,-30,20
26,0,0,0,-20,0,10,20,30,20,-30,-30,10,30,30,0,0,-20,-20,-10,-10,20,0,10,20
27,-10,-20,0,20,30,0,0,-30,-10,30,0,20,30,20,-30,-10,10,30,10,-20,0,-30,-30,10
28,0,0,-20,-10,20,10,-10,-20,20,30,20,-20,-20,0,-10,20,-10,10,20,-10,-20,0,30,10
29,0,0,-10,-10,10,10,30,20,-30,-30,-20,30,0,20,30,20,10,-30,-30,-30,0,20,20,0
30,0,0,0,10,0,-30,-10,0,20,0,30,30,20,-10,-10,10,0,10,20,-10,0,-20,-20,0
31,0,0,-10,0,0,20,10,0,10,0,0,-20,-10,30,20,0,-30,-10,0,20,20,20,10,-30
32,0,0,20,-10,-30,-20,10,30,30,20,0,0,-20,-20,20,20,0,0,0,-20,-10,10,10,10
33,0,0,0,-10,10,30,10,-10,-10,-10,-10,-10,10,10,10,30,10,-20,-30,0,10,10,0,0
34,0,0,-10,0,-10,20,30,0,-30,20,20,0,0,-20,-10,0,20,20,30,0,-30,-20,-30,10
35,0,0,10,0,-10,-10,-10,20,10,20,0,10,0,-30,-30,30,30,-10,0,-20,-20,-10,10,20
36,0,0,-10,20,0,-20,-20,30,30,30,-10,-10,20,30,0,-10,-10,-10,10,-20,-10,10,10,10
37,0,0,0,10,-10,-30,10,20,20,30,30,0,-20,-30,10,10,0,30,10,-10,-30,-30,10,30
38,0,-10,0,0,20,-10,0,10,30,-10,-20,-10,10,30,10,-30,-30,-10,30,0,20,20,0,10
39,0,0,0,0,-10,-10,0,30,10,20,-10,10,-20,10,10,-10,0,20,20,-10,-30,-30,0,20
40,0,0,0,20,-10,-10,10,-10,20,20,-20,-10,-10,0,20,30,20,0,-30,-30,30,30,20,-10
41,0,0,0,-10,20,30,-20,-20,-10,0,10,10,0,-10,0,0,20,-10,-10,-20,0,20,30,0
42,0,0,0,0,10,0,-10,-10,-10,10,20,10,20,10,-10,-20,-10,-10,-10,20,20,20,-20,-30
43,0,0,0,-20,-20,0,20,30,10,-20,0,30,-10,-30,10,20,20,-10,-10,-20,-30,20,20,10
44,0,0,0,20,10,-20,-10,10,30,20,-20,-20,10,20,10,0,-10,-10,0,20,10,0,0,-10
45,0,0,0,0,0,0,0,0,10,-10,0,0,30,0,-30,10,20,0,0,-10,-10,0,0,30
46,-20,0,10,20,0,0,10,-10,-10,-10,0,0,10,10,10,-10,-30,-10,10,20,10,0,0,30
47,20,0,-30,-30,-10,30,30,20,20,-20,-30,0,20,20,10,10,0,-30,-30,-20,-10,30,20,20
48,0,-10,0,-10,20,20,20,-10,-20,-20,-20,20,30,10,-20,-20,-10,0,20,10,-20,-30,0,20
49,0,0,0,0,-10,20,0,10,20,0,0,10,0,0,-10,-10,-10,30,20,20,-30,-20,-20,30
50,-20,10,0,10,-10,0,10,10,20,10,-10,10,30,-20,-20,-30,10,20,20,0,-20,-20,30,30
51,0,0,0,0,20,-10,-10,-20,10,10,20,0,0,-20,-10,-10,30,30,0,-10,10,10,10,-10
52,0,0,-10,-10,30,0,10,0,-30,-10,30,0,20,10,10,10,0,-20,-20,10,20,10,-10,-30
53,10,0,-30,-20,0,30,20,0,20,20,-30,-20,0,20,30,20,20,0,-30,-20,10,10,10,30
54,0,0,20,-10,-10,-30,10,20,30,0,10,10,-20,-30,0,30,10,-20,10,10,20,-10,-30,10
55,0,0,0,0,0,0,10,0,20,20,10,0,-30,-10,0,20,10,-10,-10,0,-10,0,10,30
56,0,0,0,0,0,20,20,0,-10,-20,-20,20,20,30,-10,-10,-20,-30,-10,30,0,0,0,20
57,0,0,0,0,-20,0,30,20,0,-20,-20,-10,10,30,10,10,-20,-10,-20,20,20,0,-10,-20
