,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,20,20,29,48,28,18,18,2,1,13,29,22,22,19,22,41,39,39,34,10,-18,-27,-7,16
1,19,19,29,49,29,9,9,18,48,37,14,18,38,41,31,14,-8,10,22,25,5,-2,29,34
2,21,21,12,22,52,52,22,3,-26,-28,2,32,35,27,37,25,5,21,36,25,-4,12,22,54
3,20,20,-1,9,39,49,19,-18,-2,15,40,25,-4,8,34,39,23,26,4,20,52,63,35,3
4,20,20,40,50,50,40,20,-3,-31,-13,-19,-4,22,22,38,43,19,-15,-18,19,39,30,33,45
5,20,20,40,59,29,9,-1,-3,24,20,29,38,47,28,-6,-17,-2,10,31,41,19,-10,12,22
6,20,20,21,21,11,1,31,31,-1,-3,9,34,50,35,9,27,46,59,28,9,-11,20,50,61
7,21,21,3,-17,-7,23,53,42,29,18,28,16,-1,27,34,40,23,15,-8,-27,-8,23,53,69
8,19,19,41,41,21,1,-9,10,20,7,-3,-3,18,30,42,22,11,11,17,28,50,53,43,32
9,20,20,20,40,30,0,10,30,50,48,19,-2,-18,10,27,44,49,35,25,31,28,14,22,49
10,20,20,10,20,40,20,-10,-20,10,20,30,29,14,-8,25,34,49,31,-7,-18,3,28,47,24
11,19,19,9,-1,-1,19,29,19,6,-1,29,45,35,35,37,12,-5,-10,9,53,56,37,3,-1
12,19,19,19,9,29,39,49,18,-11,-16,14,44,57,26,-2,-23,-14,17,36,51,39,9,1,10
13,20,20,18,28,38,38,18,15,21,50,14,-15,-26,1,31,30,35,19,3,17,17,18,8,-3
14,20,20,20,30,20,0,-10,9,32,5,12,9,44,72,53,24,-19,-25,-5,37,45,35,15,25
15,20,20,21,21,1,21,31,10,-10,-16,-5,20,50,52,34,12,-8,1,6,34,64,60,39,17
16,19,19,19,39,29,19,19,8,4,8,11,19,29,44,58,54,27,-1,-21,-1,43,61,41,3
17,19,19,19,19,29,29,9,-14,-19,-12,13,33,37,27,22,30,31,1,-16,3,36,41,24,23
18,21,21,31,40,20,10,20,16,17,20,33,3,-16,3,20,38,16,1,-9,-1,5,33,54,34
19,20,20,19,19,39,29,-1,-22,-4,11,21,49,50,31,7,-2,3,43,68,38,8,-3,7,37
20,20,20,19,19,9,-1,19,48,47,-1,-44,-25,-33,-4,-1,27,50,65,57,26,1,-9,20,46
21,19,19,19,19,19,19,9,25,8,12,23,30,31,24,11,30,28,26,28,36,25,14,35,55
22,20,20,20,10,10,30,50,30,-4,-28,-22,9,31,24,-8,-33,-2,3,8,26,36,15,-1,27
23,20,20,21,1,-19,-19,11,39,45,22,3,21,53,43,27,24,14,-10,-15,19,52,65,55,21
24,20,20,20,0,-20,-10,20,43,31,15,-8,2,17,26,39,50,15,9,18,25,49,65,45,6
25,19,19,19,29,29,29,19,17,17,14,-4,-9,5,32,31,4,-24,-1,28,49,35,-1,1,18
26,20,20,19,29,29,29,29,39,32,27,-8,-28,-7,23,39,22,22,34,47,66,40,11,12,10
27,20,20,20,20,10,30,20,16,31,39,46,37,4,-5,15,34,55,46,34,24,40,22,2,3
28,20,20,20,20,0,0,0,9,4,15,34,66,56,26,-3,3,35,45,43,30,33,36,34,34
29,20,20,21,21,21,31,21,18,20,9,-8,-12,0,30,60,51,21,3,3,16,20,43,40,37
30,19,19,19,19,19,29,49,39,19,-1,-4,12,22,2,-9,17,39,29,29,27,34,32,22,-16
