,0
0,-445.0
1,-435.0
2,-335.0
3,-460.0
4,-410.0
5,-570.0
6,-545.0
7,-440.0
8,-460.0
9,-335.0
10,-365.0
11,-480.0
12,-425.0
13,-365.0
14,-315.0
15,-495.0
16,-220.0
17,-455.0
18,-625.0
19,-425.0
20,-300.0
21,-605.0
22,-425.0
23,-365.0
24,-515.0
25,-235.0
26,-400.0
27,-190.0
28,-565.0
29,-515.0
30,-505.0
31,-485.0
32,-330.0
33,-380.0
34,-410.0
35,-550.0
36,-280.0
37,-535.0
38,-305.0
39,-290.0
40,-510.0
41,-400.0
42,-215.0
43,-410.0
44,-385.0
45,-370.0
46,-485.0
47,-410.0
48,-465.0
49,-360.0
50,-335.0
51,-450.0
52,-440.0
53,-315.0
54,-275.0
55,-405.0
56,-315.0
57,-555.0
58,-355.0
59,-155.0
60,-355.0
61,-215.0
62,-165.0
63,-180.0
64,-515.0
65,-210.0
66,-460.0
67,-320.0
68,-185.0
69,-145.0
70,-395.0
71,-390.0
72,-545.0
73,-450.0
74,-365.0
75,-230.0
76,-330.0
77,-220.0
78,-415.0
79,-390.0
80,-370.0
81,-370.0
82,-345.0
83,-335.0
84,-340.0
85,-315.0
86,-485.0
87,-355.0
88,-270.0
89,-325.0
90,-200.0
91,-315.0
92,-270.0
93,-400.0
94,-325.0
95,-420.0
96,-275.0
97,-355.0
98,-385.0
99,-500.0
