,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,18,18,8,8,38,38,8,-23,-27,2,33,63,33,5,-7,12,23,32,35,5,-18,-14,7,30
1,18,18,28,48,58,48,18,-4,11,26,57,38,9,-2,-2,11,26,38,25,-17,-2,19,47,67
2,20,20,21,21,11,-9,0,15,34,34,21,-8,-36,-47,-47,-49,-61,-59,-50,-46,-54,-52,-52,-62
3,17,17,15,15,25,15,5,5,13,18,17,23,43,41,29,19,-2,-21,2,31,40,41,25,16
4,20,20,0,0,10,40,40,30,10,-1,-3,6,24,52,56,35,2,-23,-16,9,27,24,5,9
5,20,20,11,11,11,1,31,38,22,-29,-17,14,32,52,21,5,13,44,35,26,-2,-15,16,32
6,20,20,20,10,20,30,30,37,-1,-52,-20,-23,9,41,48,15,12,43,38,17,8,26,28,5
7,20,20,40,50,20,10,-10,-13,18,48,40,4,-15,-21,9,29,44,33,18,33,52,52,22,-9
8,19,19,19,9,29,49,49,27,-8,-24,-15,12,33,22,29,31,26,27,40,51,31,11,22,33
9,19,19,39,49,29,9,9,17,16,1,-16,-25,1,30,45,15,-12,18,41,25,11,23,14,14
10,20,20,30,50,20,10,-10,10,22,23,20,39,61,59,23,-11,6,27,39,12,12,43,64,41
11,20,20,20,40,30,10,-10,0,30,38,34,2,-22,-16,20,46,39,16,19,36,49,28,-1,-2
12,20,20,20,30,10,0,0,9,9,-4,-3,3,22,11,26,50,35,5,-13,23,60,57,38,16
13,20,20,20,20,40,20,-10,-20,-12,8,26,25,2,-1,-1,26,49,26,2,14,24,25,33,37
14,20,20,20,0,10,20,40,18,10,9,8,25,36,46,35,17,31,42,25,28,3,-7,23,52
15,19,19,9,29,39,29,19,-5,4,8,13,4,27,29,2,-19,-26,4,36,80,71,67,37,2
16,20,20,20,20,10,-10,10,39,48,46,3,-19,10,30,46,26,16,16,28,20,19,-4,15,35
17,20,20,18,18,28,18,28,18,2,18,34,15,3,3,10,14,45,64,43,23,-8,-19,-10,13
18,19,19,29,39,39,9,-22,7,34,35,3,-20,7,32,54,49,38,3,-8,19,47,50,39,24
19,19,19,19,19,9,19,49,69,44,3,-29,-29,3,23,33,20,33,29,-1,14,16,46,65,23
20,20,20,20,20,20,20,30,19,21,7,11,41,46,24,-6,-5,7,45,53,59,47,20,-3,6
21,19,19,19,29,29,39,39,16,-14,-8,17,36,45,43,20,-1,-8,20,39,64,43,24,22,21
22,20,20,19,19,39,59,29,8,-15,-3,25,52,80,67,68,38,8,-16,-6,26,36,16,-14,-26
23,20,20,20,20,20,20,-1,-21,-1,15,34,31,29,29,9,-34,-28,-19,15,41,40,18,-2,-6
24,19,19,20,30,40,50,20,10,-4,-23,-23,9,39,40,25,-1,-24,2,30,52,62,53,23,-10
25,19,19,19,19,19,29,29,37,26,29,35,23,32,47,49,22,-3,-24,-14,26,42,39,9,9
26,20,20,18,17,7,7,27,24,26,9,-21,-12,9,37,57,43,14,18,46,42,22,-3,-1,31
27,20,20,20,18,-2,-2,28,45,30,9,11,19,27,47,33,4,-26,-13,22,39,57,42,13,-26
28,20,20,20,20,20,0,-10,-10,11,13,25,26,46,45,23,5,9,31,42,54,44,28,-2,-12
29,19,19,17,17,27,27,37,26,23,-8,-19,12,32,21,-9,1,19,22,26,23,13,31,33,27
30,20,20,22,21,1,-19,-19,-2,19,25,12,2,9,12,-1,29,38,48,39,11,12,13,3,20
31,20,20,20,20,20,40,40,37,11,-5,-6,11,29,44,54,26,-18,-16,-17,9,21,50,41,19
32,20,20,19,19,29,49,49,15,-15,-43,-14,-22,5,24,12,-16,-31,6,-1,35,63,63,32,-1
33,20,20,21,21,41,31,1,0,-1,16,37,51,17,-4,-11,11,42,51,40,25,21,24,24,11
34,20,20,19,17,17,37,37,36,36,9,-14,-15,19,50,33,18,12,10,42,53,35,26,9,16
35,20,20,20,20,30,30,0,-1,17,42,21,13,-6,-24,-2,21,36,39,9,-1,-1,5,32,63
36,20,20,18,16,36,56,56,36,-2,-18,12,28,15,11,8,32,40,42,10,11,-3,-17,3,18
37,20,20,20,20,0,0,10,40,66,27,-9,-7,24,54,44,12,9,32,43,30,28,10,23,29
38,20,20,20,20,20,20,10,30,29,15,-8,1,19,37,47,37,25,14,24,50,62,52,25,12
39,20,20,18,18,38,28,18,25,42,21,-3,-3,24,59,48,18,-28,-48,-20,-21,-2,31,62,52
40,20,20,20,20,20,20,20,34,51,13,-12,3,19,34,19,29,41,43,22,-5,11,19,23,33
41,20,20,19,19,19,9,9,6,1,0,1,18,28,32,23,33,48,35,10,2,28,34,32,44
42,20,20,20,20,20,20,20,0,16,37,47,22,13,28,15,-13,9,29,27,20,20,30,20,18
43,21,21,21,1,1,31,51,39,17,-1,-20,-11,2,37,33,8,-23,-16,14,33,29,5,13,7
44,21,21,0,20,40,40,40,40,19,-1,1,9,9,3,27,52,47,24,11,5,25,26,16,12
45,20,20,21,20,20,20,20,20,40,36,1,-9,24,44,34,34,29,48,31,-1,-7,14,34,44
46,20,20,21,21,21,21,11,-11,-15,-8,0,12,13,2,0,-8,-11,-2,27,50,54,34,2,-8
47,19,19,19,19,19,19,9,16,24,24,27,24,25,38,47,16,5,19,25,16,29,48,28,5
48,20,20,20,20,20,20,20,19,28,31,39,26,28,1,17,50,72,61,32,2,7,35,54,33
49,20,20,20,20,20,20,20,20,6,-7,23,31,11,24,24,12,22,32,31,37,25,8,0,15
50,20,20,20,20,20,20,20,26,36,13,-1,-7,23,51,31,3,5,44,42,41,39,19,-14,4
51,19,19,18,38,28,8,18,38,35,20,3,-7,-9,21,35,59,69,46,16,-15,15,35,56,26
52,19,19,19,39,39,19,9,7,13,10,23,41,32,32,4,-6,21,28,31,39,19,7,29,39
53,20,20,20,20,20,20,20,19,1,-22,-3,27,41,25,-3,18,28,20,8,-2,30,40,54,36
54,20,20,20,20,20,20,20,20,14,22,12,28,15,5,31,16,20,33,34,16,9,-2,2,9
55,20,20,21,21,31,41,31,20,4,3,6,29,43,23,5,-2,0,26,24,29,42,52,52,32
56,20,20,20,18,18,8,-2,25,31,40,9,-4,21,26,43,48,18,4,14,16,19,39,42,9
57,19,19,19,19,19,39,49,45,10,1,0,-2,0,9,31,48,16,6,10,7,31,48,35,21
58,20,20,19,19,19,19,39,57,25,-10,6,14,20,31,43,20,5,6,7,17,27,26,17,-10
59,20,20,20,20,20,20,10,9,15,17,34,35,47,25,2,18,12,19,45,34,29,9,8,4
60,20,20,22,22,12,-8,22,42,62,18,-2,-4,31,29,5,1,31,49,59,42,21,-3,-16,3
61,18,18,38,48,18,-12,-22,3,31,39,36,1,-34,-22,-26,4,33,53,66,43,9,-18,-10,5
62,21,21,41,61,61,41,11,-25,-35,-18,-18,12,42,75,43,14,-29,-13,17,37,34,16,14,23
63,20,20,19,19,19,19,19,17,9,0,0,6,8,39,75,32,-2,-22,-3,22,44,34,4,-8
64,20,20,22,22,42,42,22,0,0,14,41,71,52,22,-2,10,20,30,34,26,10,10,30,44
65,20,20,20,20,20,20,20,18,17,-14,-16,4,27,45,37,15,18,38,54,54,43,33,11,6
66,20,20,22,21,1,1,1,31,57,42,8,-10,5,29,20,2,-25,5,25,34,58,47,30,8
67,20,20,20,19,19,19,29,27,13,-18,-11,5,31,29,9,6,36,66,52,30,20,5,0,11
68,20,20,21,21,21,11,-9,0,29,46,24,10,27,38,28,30,3,-14,17,30,47,27,18,8
69,19,19,19,19,19,9,9,36,67,22,-8,-8,19,43,60,54,31,9,-3,28,45,48,28,-2
70,20,20,20,20,20,20,19,18,16,-11,-3,31,38,8,-23,-12,16,45,36,51,41,11,13,26
71,20,20,20,19,19,19,20,19,-4,13,26,56,49,21,-8,-8,16,25,24,24,5,16,16,13
72,19,19,19,19,19,19,19,19,18,13,7,-4,0,14,39,23,-9,-12,14,50,70,50,19,-11
73,20,20,21,21,21,41,51,21,0,2,29,42,23,27,-2,-3,8,24,31,7,3,27,26,3
74,20,20,20,20,20,20,20,20,12,12,34,59,42,24,-5,-8,2,24,19,12,14,19,49,46
75,20,20,20,20,20,20,20,19,-9,7,36,66,32,-10,-12,18,39,60,30,-2,13,19,28,15
76,20,20,21,21,21,21,21,18,14,1,0,-8,15,36,26,2,-19,-9,14,44,59,29,0,-10
77,20,20,20,20,20,20,20,19,19,23,2,-2,-5,16,27,43,35,5,-23,-6,21,38,58,48
78,20,20,20,20,20,20,19,18,11,-22,-22,0,32,33,33,50,33,24,33,37,52,21,1,-3
79,20,20,21,21,21,1,21,37,41,26,-11,-17,7,34,22,-5,-12,9,19,62,70,39,10,-24
80,19,19,18,17,7,-3,-3,1,7,32,48,45,32,8,5,25,27,29,32,37,19,-1,1,18
81,20,20,19,18,18,38,58,58,31,1,-32,-28,-31,-3,-3,22,39,53,43,10,6,23,22,13
82,20,20,20,20,20,20,21,21,41,51,15,7,28,55,57,47,17,-17,2,40,67,66,35,0
83,20,20,20,20,20,20,20,20,12,12,27,30,14,-16,-3,16,31,34,23,30,46,46,30,-3
