,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,20,20,0,-10,10,20,40,49,37,12,-21,-31,1,-2,9,39,44,36,11,16,13,-2,-2,25
1,20,20,40,39,19,19,39,36,5,-33,-27,-22,2,26,54,45,28,-1,-34,-8,-8,13,34,52
2,20,20,20,40,40,40,40,40,22,-8,-27,-19,8,40,44,16,21,22,38,30,37,20,10,-8
3,20,20,31,31,21,31,31,-3,-9,8,5,19,19,8,11,24,35,48,57,30,15,25,25,25
4,19,19,29,39,29,19,28,43,23,9,1,7,17,39,54,32,20,-2,-19,25,56,37,17,-15
5,20,20,20,20,10,-10,-20,0,26,36,22,1,-3,5,15,18,5,-4,14,42,57,41,9,-6
6,20,20,20,10,30,50,40,29,23,24,13,3,-2,-2,25,57,75,50,20,11,13,26,38,7
7,20,20,9,19,39,29,9,8,14,-5,-13,-5,8,35,35,17,10,4,12,53,83,48,48,38
8,21,21,10,30,30,30,20,-14,-41,-27,-28,2,32,29,4,23,19,41,31,6,-14,5,33,48
9,20,20,20,20,30,10,20,50,53,16,-8,1,31,54,49,12,-22,1,36,69,45,16,8,-4
10,19,19,10,20,30,20,0,-22,-12,12,23,36,36,13,-10,-23,7,37,59,44,30,18,25,16
11,18,18,18,38,38,28,18,25,34,19,-11,-18,10,35,47,34,15,3,-2,14,30,55,55,44
12,20,20,11,-9,11,31,31,32,16,-16,-26,4,28,22,17,42,47,37,12,6,26,54,44,28
13,19,19,38,58,28,8,8,26,56,40,17,-16,-16,5,31,29,34,14,-30,-30,1,29,39,16
14,20,20,19,28,18,28,38,38,33,28,25,19,-1,-13,4,28,25,11,36,60,56,29,-1,-7
15,20,20,20,19,39,49,49,27,2,-20,-3,32,58,29,-4,-6,26,26,21,45,54,45,19,-8
16,18,18,38,38,18,-2,-12,16,46,51,41,10,-15,-1,23,53,33,4,-15,8,28,20,13,13
17,20,20,19,19,19,39,39,26,15,-18,12,40,29,0,-12,7,40,29,-2,-20,10,44,33,0
18,20,20,19,-1,9,29,29,29,29,23,10,-6,-15,-1,13,17,50,31,5,21,51,75,63,32
19,19,19,19,19,19,9,-1,9,37,58,27,6,-15,11,32,32,34,18,18,16,20,46,67,40
20,20,20,20,20,0,-10,20,50,33,-9,-19,11,35,27,-3,-26,-14,19,43,44,24,6,17,27
21,21,21,39,19,-11,-11,9,39,44,5,-20,-7,13,44,35,-1,-3,17,42,65,46,25,-3,11
22,20,20,20,0,20,30,40,40,16,-24,-14,16,39,60,43,31,21,3,-18,1,15,25,14,17
23,19,19,17,16,26,16,6,13,22,0,-18,6,25,53,48,30,33,29,25,22,8,-13,-2,10
24,18,18,8,18,38,28,7,-14,-19,-14,6,22,23,23,13,7,22,10,18,32,42,10,3,5
25,19,19,18,17,27,27,27,15,0,-18,4,17,22,18,-8,-15,-9,14,39,65,38,16,-15,0
