,0
0,20
1,20
2,20
3,20
4,20
5,20
6,20
7,19
8,18
9,14
10,16
11,13
12,9
13,7
14,-5
15,-14
16,-12
17,-9
18,-12
19,-10
20,-13
21,-10
22,-13
23,-15
24,20
25,20
26,20
27,20
28,20
29,20
30,20
31,20
32,15
33,5
34,10
35,2
36,0
37,-3
38,-1
39,6
40,7
41,10
42,17
43,19
44,17
45,19
46,16
47,15
48,20
49,20
50,20
51,20
52,20
53,20
54,20
55,16
56,14
57,9
58,7
59,9
60,15
61,6
62,13
63,13
64,13
65,13
66,7
67,14
68,17
69,18
70,9
71,7
72,20
73,20
74,20
75,20
76,20
77,20
78,18
79,18
80,3
81,1
82,1
83,-1
84,1
85,2
86,0
87,2
88,4
89,15
90,17
91,16
92,19
93,18
94,16
95,14
96,20
97,21
98,21
99,21
100,21
101,21
102,19
103,16
104,4
105,7
106,5
107,4
108,1
109,7
110,-2
111,-5
112,0
113,1
114,1
115,3
116,3
117,3
118,1
119,-1
120,19
121,18
122,17
123,17
124,17
125,17
126,17
127,13
128,-2
129,-2
130,-5
131,-5
132,-4
133,-6
134,-15
135,-12
136,-11
137,-3
138,4
139,4
140,4
141,4
142,4
143,4
144,20
145,20
146,20
147,20
148,20
149,20
150,15
151,12
152,1
153,3
154,1
155,-2
156,9
157,0
158,-5
159,-7
160,-12
161,-13
162,-6
163,-8
164,-8
165,-10
166,-14
167,-15
168,18
169,18
170,18
171,18
172,18
173,18
174,17
175,15
176,11
177,7
178,6
179,10
180,11
181,14
182,9
183,7
184,0
185,-1
186,6
187,5
188,5
189,5
190,2
191,0
192,20
193,21
194,21
195,21
196,21
197,20
198,18
199,16
200,16
201,7
202,7
203,13
204,6
205,13
206,-2
207,-20
208,-12
209,-10
210,-6
211,-4
212,-3
213,0
214,-4
215,-2
216,20
217,20
218,20
219,20
220,20
221,21
222,16
223,11
224,-4
225,-6
226,-11
227,-4
228,-4
229,1
230,-4
231,-6
232,-6
233,-14
234,-14
235,-6
236,-6
237,-4
238,-5
239,-4
240,19
241,18
242,18
243,18
244,18
245,18
246,17
247,14
248,-2
249,-2
250,-2
251,-12
252,-16
253,-16
254,-14
255,-26
256,-20
257,-17
258,-10
259,-4
260,0
261,2
262,-4
263,-10
264,20
265,20
266,20
267,20
268,20
269,20
270,13
271,13
272,-3
273,-11
274,-13
275,-25
276,-22
277,-26
278,-20
279,-15
280,-26
281,-18
282,-20
283,-17
284,-25
285,-25
286,-28
287,-28
288,20
289,20
290,20
291,20
292,20
293,20
294,17
295,12
296,4
297,5
298,5
299,10
300,8
301,4
302,7
303,17
304,23
305,12
306,12
307,11
308,11
309,8
310,7
311,4
312,19
313,18
314,18
315,18
316,18
317,18
318,16
319,9
320,-10
321,-14
322,-11
323,-5
324,-2
325,-10
326,-13
327,-11
328,-16
329,-9
330,-10
331,-12
332,-9
333,-7
334,-8
335,-10
336,20
337,20
338,19
339,19
340,19
341,19
342,14
343,14
344,7
345,-6
346,-6
347,-3
348,-8
349,-14
350,-26
351,-26
352,-22
353,-23
354,-20
355,-18
356,-13
357,-13
358,-15
359,-15
360,21
361,20
362,19
363,19
364,19
365,19
366,15
367,16
368,4
369,-4
370,-5
371,-6
372,-2
373,-3
374,-4
375,-9
376,-12
377,-16
378,1
379,14
380,14
381,14
382,15
383,14
384,20
385,20
386,20
387,20
388,20
389,20
390,17
391,13
392,12
393,4
394,-3
395,-12
396,-12
397,-18
398,-21
399,-16
400,-16
401,-21
402,-14
403,-9
404,-7
405,-4
406,-6
407,-6
408,19
409,19
410,19
411,19
412,19
413,19
414,17
415,17
416,10
417,8
418,11
419,12
420,4
421,3
422,-4
423,3
424,-8
425,-9
426,-9
427,-12
428,-3
429,-3
430,-10
431,-10
432,20
433,19
434,19
435,19
436,19
437,19
438,17
439,11
440,14
441,6
442,7
443,11
444,11
445,10
446,19
447,17
448,19
449,20
450,23
451,20
452,22
453,24
454,23
455,19
456,21
457,19
458,19
459,19
460,19
461,19
462,13
463,10
464,-1
465,-1
466,-1
467,2
468,-8
469,-8
470,-11
471,-9
472,-18
473,-12
474,-14
475,-7
476,-8
477,-11
478,-15
479,-19
480,20
481,20
482,20
483,20
484,20
485,20
486,19
487,15
488,11
489,13
490,15
491,17
492,19
493,15
494,16
495,7
496,2
497,-11
498,-11
499,-7
500,-8
501,-8
502,-17
503,-20
504,19
505,19
506,19
507,19
508,19
509,19
510,16
511,11
512,-1
513,-1
514,-8
515,-5
516,-13
517,-10
518,-10
519,-8
520,-11
521,-13
522,-21
523,-23
524,-26
525,-26
526,-26
527,-29
528,20
529,20
530,20
531,20
532,20
533,20
534,17
535,11
536,-7
537,-21
538,-22
539,-22
540,-34
541,-39
542,-41
543,-41
544,-43
545,-49
546,-41
547,-35
548,-37
549,-37
550,-45
551,-45
552,20
553,20
554,20
555,20
556,20
557,20
558,18
559,17
560,12
561,10
562,7
563,11
564,14
565,15
566,13
567,4
568,10
569,6
570,6
571,8
572,11
573,13
574,9
575,9
576,21
577,21
578,21
579,21
580,21
581,21
582,20
583,21
584,1
585,-8
586,-11
587,-8
588,-4
589,3
590,6
591,3
592,2
593,-6
594,0
595,7
596,8
597,9
598,9
599,4
600,20
601,20
602,20
603,20
604,20
605,20
606,21
607,12
608,9
609,5
610,-1
611,0
612,2
613,-7
614,-11
615,-9
616,-10
617,-2
618,-5
619,-2
620,-8
621,-11
622,-11
623,-12
624,20
625,20
626,20
627,20
628,20
629,20
630,19
631,9
632,2
633,-5
634,-5
635,-11
636,-11
637,-14
638,-14
639,-10
640,-7
641,-11
642,-20
643,-20
644,-20
645,-20
646,-20
647,-21
648,20
649,20
650,19
651,19
652,19
653,19
654,17
655,11
656,-2
657,-1
658,-2
659,-6
660,-3
661,-6
662,-10
663,-14
664,-23
665,-27
666,-24
667,-33
668,-39
669,-39
670,-42
671,-45
672,20
673,18
674,18
675,18
676,18
677,18
678,18
679,10
680,-9
681,-16
682,-14
683,-20
684,-26
685,-20
686,-33
687,-37
688,-43
689,-41
690,-34
691,-35
692,-35
693,-35
694,-35
695,-37
696,20
697,20
698,20
699,20
700,20
701,20
702,19
703,17
704,-8
705,-6
706,-15
707,-20
708,-19
709,-25
710,-24
711,-31
712,-25
713,-18
714,-21
715,-25
716,-29
717,-30
718,-40
719,-41
720,20
721,20
722,20
723,20
724,20
725,20
726,19
727,13
728,4
729,5
730,9
731,6
732,2
733,-6
734,-5
735,-12
736,-10
737,-18
738,-18
739,-21
740,-22
741,-24
742,-25
743,-25
744,20
745,21
746,21
747,21
748,21
749,21
750,19
751,12
752,9
753,7
754,-2
755,0
756,-3
757,2
758,8
759,5
760,10
761,14
762,18
763,24
764,28
765,26
766,23
767,23
768,20
769,20
770,20
771,20
772,20
773,20
774,18
775,13
776,-8
777,-28
778,-29
779,-26
780,-34
781,-46
782,-47
783,-44
784,-49
785,-49
786,-46
787,-30
788,-34
789,-33
790,-32
791,-32
792,20
793,20
794,19
795,19
796,19
797,19
798,17
799,15
800,-6
801,-12
802,-12
803,-20
804,-22
805,-22
806,-22
807,-22
808,-33
809,-36
810,-24
811,-23
812,-24
813,-26
814,-27
815,-31
816,20
817,20
818,20
819,20
820,20
821,20
822,16
823,15
824,3
825,0
826,1
827,4
828,-6
829,-9
830,-23
831,-23
832,-19
833,-18
834,-17
835,-23
836,-23
837,-22
838,-26
839,-27
840,20
841,20
842,20
843,20
844,20
845,20
846,20
847,10
848,3
849,1
850,0
851,1
852,0
853,2
854,5
855,-9
856,-9
857,-16
858,-20
859,-22
860,-20
861,-18
862,-20
863,-21
864,20
865,19
866,19
867,19
868,19
869,19
870,17
871,11
872,4
873,7
874,7
875,7
876,6
877,3
878,2
879,0
880,0
881,6
882,9
883,19
884,30
885,30
886,28
887,28
888,20
889,19
890,19
891,19
892,19
893,19
894,17
895,11
896,-2
897,-8
898,-7
899,-13
900,-6
901,-15
902,-8
903,-12
904,-14
905,-14
906,-6
907,1
908,1
909,0
910,1
911,1
912,20
913,20
914,20
915,20
916,20
917,20
918,15
919,4
920,-1
921,2
922,2
923,2
924,-8
925,-18
926,-25
927,-37
928,-34
929,-39
930,-35
931,-28
932,-27
933,-24
934,-25
935,-26
936,19
937,19
938,19
939,19
940,19
941,19
942,16
943,17
944,15
945,7
946,-3
947,-2
948,-6
949,-3
950,0
951,1
952,-5
953,-20
954,-1
955,4
956,-1
957,-1
958,-10
959,-10
960,20
961,20
962,20
963,20
964,20
965,20
966,19
967,19
968,13
969,9
970,1
971,-4
972,-4
973,-13
974,-14
975,-10
976,1
977,7
978,12
979,6
980,8
981,10
982,12
983,13
984,20
985,20
986,20
987,20
988,20
989,20
990,18
991,15
992,10
993,6
994,1
995,0
996,-1
997,-5
998,-5
999,-3
1000,-2
1001,1
1002,1
1003,5
1004,3
1005,4
1006,4
1007,3
1008,20
1009,19
1010,19
1011,19
1012,19
1013,19
1014,16
1015,11
1016,6
1017,1
1018,-2
1019,-13
1020,-9
1021,-28
1022,-37
1023,-37
1024,-35
1025,-35
1026,-32
1027,-35
1028,-37
1029,-36
1030,-37
1031,-39
1032,20
1033,22
1034,22
1035,22
1036,22
1037,22
1038,14
1039,14
1040,5
1041,2
1042,0
1043,0
1044,2
1045,-6
1046,-8
1047,0
1048,1
1049,3
1050,17
1051,16
1052,21
1053,23
1054,21
1055,20
1056,20
1057,19
1058,19
1059,19
1060,19
1061,19
1062,19
1063,19
1064,11
1065,-2
1066,-10
1067,-16
1068,-11
1069,-11
1070,-21
1071,-26
1072,-29
1073,-26
1074,-9
1075,-17
1076,-11
1077,-9
1078,-12
1079,-16
1080,20
1081,20
1082,20
1083,20
1084,20
1085,20
1086,17
1087,12
1088,-5
1089,-9
1090,-9
1091,-6
1092,-7
1093,-9
1094,-11
1095,-13
1096,-12
1097,-10
1098,1
1099,1
1100,1
1101,1
1102,0
1103,-2
1104,20
1105,19
1106,19
1107,19
1108,19
1109,18
1110,17
1111,18
1112,13
1113,13
1114,13
1115,11
1116,3
1117,-6
1118,-4
1119,-2
1120,-1
1121,-1
1122,11
1123,16
1124,12
1125,12
1126,8
1127,5
1128,20
1129,20
1130,20
1131,20
1132,20
1133,20
1134,19
1135,11
1136,1
1137,-1
1138,-9
1139,-15
1140,-20
1141,-20
1142,-34
1143,-34
1144,-34
1145,-27
1146,-18
1147,-25
1148,-25
1149,-25
1150,-25
1151,-27
1152,20
1153,20
1154,20
1155,20
1156,20
1157,20
1158,18
1159,18
1160,3
1161,6
1162,5
1163,7
1164,11
1165,13
1166,11
1167,10
1168,10
1169,10
1170,2
1171,-1
1172,2
1173,3
1174,-10
1175,-14
1176,20
1177,20
1178,20
1179,20
1180,20
1181,20
1182,15
1183,13
1184,16
1185,15
1186,14
1187,18
1188,8
1189,7
1190,6
1191,6
1192,1
1193,4
1194,4
1195,14
1196,14
1197,14
1198,5
1199,3
1200,21
1201,21
1202,21
1203,21
1204,21
1205,21
1206,19
1207,19
1208,20
1209,11
1210,6
1211,5
1212,5
1213,8
1214,8
1215,4
1216,3
1217,6
1218,-3
1219,3
1220,2
1221,8
1222,8
1223,5
1224,19
1225,20
1226,19
1227,19
1228,19
1229,19
1230,19
1231,18
1232,14
1233,6
1234,6
1235,1
1236,-1
1237,-2
1238,-1
1239,-3
1240,-14
1241,-9
1242,-6
1243,-2
1244,0
1245,-3
1246,-6
1247,-7
1248,20
1249,21
1250,21
1251,21
1252,21
1253,21
1254,21
1255,21
1256,7
1257,6
1258,2
1259,-1
1260,-2
1261,-3
1262,-11
1263,-21
1264,-21
1265,-23
1266,-18
1267,-18
1268,-16
1269,-18
1270,-18
1271,-22
1272,20
1273,20
1274,20
1275,20
1276,20
1277,20
1278,18
1279,18
1280,6
1281,1
1282,0
1283,6
1284,6
1285,6
1286,1
1287,0
1288,2
1289,-2
1290,-10
1291,-7
1292,-4
1293,-3
1294,-5
1295,-4
1296,19
1297,19
1298,19
1299,19
1300,19
1301,19
1302,19
1303,18
1304,18
1305,11
1306,10
1307,10
1308,10
1309,7
1310,-2
1311,-5
1312,2
1313,2
1314,10
1315,16
1316,15
1317,13
1318,3
1319,4
1320,20
1321,20
1322,20
1323,20
1324,20
1325,20
1326,16
1327,14
1328,10
1329,1
1330,3
1331,8
1332,8
1333,-1
1334,3
1335,4
1336,2
1337,6
1338,2
1339,5
1340,11
1341,10
1342,5
1343,4
1344,20
1345,20
1346,20
1347,20
1348,20
1349,20
1350,21
1351,17
1352,11
1353,3
1354,-5
1355,-10
1356,-13
1357,-18
1358,-30
1359,-33
1360,-29
1361,-29
1362,-29
1363,-20
1364,-15
1365,-18
1366,-22
1367,-22
1368,20
1369,21
1370,21
1371,21
1372,21
1373,21
1374,21
1375,13
1376,6
1377,4
1378,4
1379,4
1380,8
1381,6
1382,1
1383,-4
1384,-8
1385,-14
1386,-14
1387,-4
1388,-3
1389,-2
1390,-1
1391,-2
1392,19
1393,18
1394,17
1395,17
1396,17
1397,17
1398,17
1399,14
1400,7
1401,-3
1402,-3
1403,2
1404,-1
1405,-7
1406,-15
1407,-18
1408,-13
1409,-26
1410,-32
1411,-32
1412,-27
1413,-26
1414,-25
1415,-26
1416,20
1417,20
1418,19
1419,19
1420,19
1421,19
1422,19
1423,19
1424,16
1425,15
1426,14
1427,17
1428,21
1429,15
1430,20
1431,11
1432,10
1433,14
1434,27
1435,33
1436,38
1437,37
1438,39
1439,35
1440,20
1441,20
1442,20
1443,20
1444,20
1445,20
1446,17
1447,17
1448,9
1449,0
1450,0
1451,-4
1452,-3
1453,2
1454,11
1455,8
1456,7
1457,5
1458,13
1459,13
1460,13
1461,8
1462,5
1463,2
1464,21
1465,21
1466,21
1467,21
1468,21
1469,21
1470,21
1471,17
1472,17
1473,17
1474,11
1475,3
1476,1
1477,0
1478,8
1479,-1
1480,3
1481,-8
1482,-8
1483,-4
1484,-4
1485,-1
1486,-3
1487,-5
1488,18
1489,18
1490,18
1491,18
1492,18
1493,18
1494,15
1495,4
1496,1
1497,1
1498,-1
1499,-14
1500,-6
1501,-16
1502,-35
1503,-39
1504,-37
1505,-33
1506,-41
1507,-37
1508,-36
1509,-35
1510,-46
1511,-48
1512,20
1513,19
1514,19
1515,19
1516,19
1517,19
1518,16
1519,15
1520,-8
1521,-20
1522,-16
1523,-27
1524,-24
1525,-32
1526,-37
1527,-40
1528,-39
1529,-44
1530,-42
1531,-40
1532,-40
1533,-41
1534,-44
1535,-47
1536,20
1537,19
1538,19
1539,19
1540,19
1541,19
1542,18
1543,18
1544,2
1545,0
1546,-2
1547,-6
1548,-7
1549,-20
1550,-18
1551,-21
1552,-22
1553,-20
1554,-24
1555,-25
1556,-23
1557,-23
1558,-25
1559,-25
1560,20
1561,20
1562,20
1563,20
1564,20
1565,20
1566,20
1567,17
1568,13
1569,11
1570,13
1571,13
1572,15
1573,17
1574,26
1575,30
1576,31
1577,30
1578,35
1579,48
1580,49
1581,45
1582,41
1583,40
1584,20
1585,21
1586,21
1587,21
1588,21
1589,21
1590,18
1591,12
1592,11
1593,-1
1594,-2
1595,-9
1596,-19
1597,-25
1598,-33
1599,-21
1600,-22
1601,-23
1602,-15
1603,-13
1604,-6
1605,-9
1606,-9
1607,-11
1608,20
1609,20
1610,20
1611,20
1612,20
1613,20
1614,19
1615,9
1616,1
1617,-5
1618,-13
1619,-10
1620,-15
1621,-15
1622,-19
1623,-19
1624,-16
1625,-21
1626,-21
1627,-23
1628,-23
1629,-22
1630,-26
1631,-30
1632,20
1633,20
1634,20
1635,20
1636,20
1637,19
1638,19
1639,19
1640,15
1641,13
1642,8
1643,5
1644,-6
1645,-13
1646,-4
1647,-11
1648,-18
1649,-20
1650,-14
1651,-18
1652,-18
1653,-17
1654,-18
1655,-18
1656,19
1657,19
1658,19
1659,19
1660,19
1661,19
1662,15
1663,15
1664,3
1665,7
1666,3
1667,3
1668,8
1669,6
1670,1
1671,-3
1672,-16
1673,-11
1674,0
1675,-1
1676,-9
1677,-9
1678,-8
1679,-8
1680,21
1681,21
1682,21
1683,21
1684,21
1685,21
1686,21
1687,18
1688,18
1689,6
1690,8
1691,7
1692,11
1693,2
1694,-1
1695,-5
1696,-7
1697,-9
1698,-2
1699,-8
1700,-8
1701,-4
1702,-4
1703,-7
1704,20
1705,20
1706,20
1707,20
1708,20
1709,20
1710,20
1711,20
1712,18
1713,10
1714,4
1715,13
1716,5
1717,5
1718,1
1719,5
1720,0
1721,2
1722,1
1723,5
1724,5
1725,4
1726,2
1727,-4
1728,20
1729,20
1730,20
1731,20
1732,20
1733,20
1734,18
1735,18
1736,-4
1737,-3
1738,-5
1739,-5
1740,-9
1741,-12
1742,-12
1743,-24
1744,-14
1745,-10
1746,0
1747,-1
1748,-5
1749,-5
1750,-17
1751,-18
1752,20
