,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,20,20,19,18,8,-2,8,17,29,19,0,17,42,60,40,4,-3,1,23,66,71,43,13,-8
1,20,20,40,20,0,-20,-20,5,26,26,9,17,8,15,31,25,32,52,35,21,32,21,0,-3
2,21,21,-2,-12,-2,28,48,55,41,30,-5,-27,10,40,60,31,3,0,32,54,59,39,21,6
3,20,20,30,50,60,40,10,0,10,8,28,28,36,29,-10,0,28,39,42,32,34,0,-15,-4
4,20,20,-1,-21,-11,19,39,38,4,-13,1,26,24,43,48,25,9,2,13,45,60,60,32,13
5,20,20,19,7,17,27,47,33,11,-34,-9,-8,21,31,37,23,-3,15,21,57,75,53,25,0
6,20,20,19,39,29,-1,-21,-1,27,39,12,8,-3,-4,8,11,19,20,7,-23,-22,13,43,61
7,20,20,20,40,30,20,30,38,32,-6,-5,25,48,33,7,3,3,30,68,55,24,9,20,37
8,19,19,39,49,19,9,19,46,46,3,-14,-17,17,45,28,2,-5,20,45,75,59,30,-1,-34
9,20,20,10,10,20,10,0,19,46,41,13,-3,28,40,41,39,18,0,8,38,36,6,-5,-6
10,21,21,41,31,31,21,1,11,15,33,43,45,45,28,4,-5,1,8,17,26,39,53,45,25
11,20,20,20,10,10,20,40,40,10,-27,-27,2,39,65,67,31,-1,-11,-5,21,37,54,34,1
12,19,19,18,18,28,48,49,24,-12,-1,12,36,65,34,4,-7,25,43,36,16,-4,10,30,36
13,20,20,20,0,-10,0,10,8,-14,-16,-4,30,34,36,19,16,34,57,37,19,15,29,39,19
14,20,20,20,30,40,40,40,40,22,4,3,33,50,21,-2,18,28,50,60,43,12,9,27,25
15,20,20,21,21,21,31,31,8,-16,-29,2,26,25,22,31,50,61,37,16,22,22,22,36,43
16,19,19,19,19,9,29,29,17,3,-9,13,19,7,28,45,49,38,28,27,33,36,4,-4,14
17,20,20,20,20,10,30,40,11,11,18,28,18,-10,-21,-10,7,13,19,0,1,13,11,31,25
18,19,19,10,20,50,50,30,8,-30,-23,1,25,44,64,42,29,3,-13,14,40,30,16,11,1
19,20,20,23,23,13,23,53,33,1,11,21,8,-10,8,17,46,35,17,-16,-29,4,34,30,14
20,19,19,21,21,31,51,31,-2,8,32,60,40,8,2,-1,-14,-2,34,45,18,4,2,25,33
21,20,20,20,20,20,40,40,30,3,-38,-28,-34,-11,-7,18,47,54,44,10,1,-14,-6,13,30
22,20,20,19,19,19,29,29,37,31,-18,-48,-28,-21,6,38,66,42,11,-14,-22,6,35,64,57
23,20,20,19,19,19,19,19,18,25,13,-7,21,33,45,17,25,9,11,31,52,27,-2,-20,9
24,18,18,38,58,38,8,8,6,6,16,36,56,43,16,3,-16,6,13,36,23,6,-6,14,38
25,20,20,20,20,30,40,10,-11,19,32,42,41,30,12,12,22,21,-3,-20,6,36,30,10,-26
26,19,19,20,19,19,19,19,39,46,35,2,9,13,22,15,3,36,53,43,22,2,-6,-5,15
27,20,20,19,19,29,29,39,19,19,31,30,5,-18,-4,16,38,39,29,8,8,22,25,15,-1
28,20,20,21,20,10,0,20,21,12,16,18,2,27,56,49,20,-4,20,23,3,14,13,33,63
29,20,20,20,20,40,20,10,9,16,23,8,19,21,42,52,42,32,42,37,13,3,23,27,24
30,20,20,20,20,20,0,-20,-12,0,27,27,37,27,7,27,38,23,18,31,37,47,15,3,3
31,20,20,19,19,19,39,29,18,16,1,1,3,33,34,14,-6,-16,8,27,32,15,-16,-7,22
32,19,19,29,39,29,19,-1,-12,-4,13,15,4,-9,20,30,20,9,21,36,46,29,-4,-15,-6
33,20,20,20,20,20,20,0,-1,-7,-3,19,49,59,37,-11,-36,-18,-21,1,36,65,44,24,-9
34,20,20,10,10,0,0,0,30,59,55,26,16,23,40,46,40,4,7,2,27,23,31,41,32
35,19,19,20,30,30,30,10,-22,-4,25,21,18,12,31,20,-10,-5,18,49,65,50,19,8,-4
36,20,20,18,18,18,38,39,9,7,14,4,-13,-15,12,38,23,-11,-3,12,32,26,26,2,-2
37,20,20,20,20,20,20,20,16,29,19,-4,7,27,62,46,16,-27,-30,-6,24,54,54,25,4
38,20,20,20,19,19,19,19,16,19,-2,-3,11,27,21,18,3,-4,1,7,30,31,0,-10,19
39,20,20,20,20,20,30,30,-2,-12,8,38,31,7,-35,-30,-38,-11,-13,-1,14,24,37,30,-2
40,20,20,20,20,20,20,20,20,0,-5,20,41,16,12,16,36,14,9,19,48,69,57,29,-2
41,20,20,20,20,20,20,20,20,30,-2,8,17,35,47,17,-6,-4,5,18,31,43,60,48,26
42,19,19,20,30,30,30,20,21,4,17,20,33,43,41,22,7,24,34,34,44,15,7,17,38
43,20,20,20,20,20,20,20,37,19,-1,-21,9,38,36,30,4,-15,6,28,31,37,27,27,16
44,20,20,19,19,39,39,9,8,24,44,55,29,12,17,9,6,9,37,62,36,19,17,38,38
45,20,20,18,18,18,28,18,17,29,30,29,27,10,14,18,13,3,32,44,24,1,-19,11,39
46,20,20,19,19,19,19,9,-1,11,21,0,20,36,16,12,40,65,51,31,-1,-19,1,21,19
47,19,19,19,29,29,9,9,19,38,29,-7,-17,-6,21,31,15,12,6,-10,10,21,44,44,7
48,20,20,20,20,20,20,20,9,23,19,15,18,43,65,52,35,9,15,56,86,66,70,40,10
49,20,20,18,18,28,18,18,38,24,10,0,22,51,47,30,7,-22,-18,24,46,55,25,-9,-23
50,20,20,20,20,20,20,20,29,18,-14,-16,1,19,39,54,32,-7,14,39,61,55,39,11,10
51,20,20,20,20,20,20,20,18,8,6,15,14,19,23,34,40,33,23,23,13,1,0,30,48
52,20,20,20,20,20,20,20,16,36,5,-9,20,20,6,-6,18,22,14,11,35,34,27,9,14
53,20,20,20,20,20,20,20,-2,18,18,14,15,4,-10,1,31,21,33,39,57,37,18,19,9
54,20,20,20,20,20,20,20,18,19,12,4,11,7,2,34,57,37,6,-24,-10,20,40,51,20
55,20,20,20,20,20,20,20,18,27,37,18,8,22,44,50,19,-11,-13,10,38,33,21,20,40
56,20,20,21,21,41,61,61,38,10,12,27,31,41,48,22,9,4,28,58,81,57,60,38,18
