,0
0,-515.0
1,-330.0
2,-600.0
3,-425.0
4,-545.0
5,-465.0
6,-440.0
7,-385.0
8,-645.0
9,-395.0
10,-440.0
11,-495.0
12,-460.0
13,-360.0
14,-345.0
15,-300.0
16,-310.0
17,-295.0
18,-545.0
19,-400.0
20,-475.0
21,-510.0
22,-495.0
23,-285.0
24,-380.0
25,-355.0
26,-375.0
27,-235.0
28,-360.0
29,-255.0
30,-350.0
31,-350.0
32,-435.0
33,-595.0
34,-400.0
35,-410.0
36,-345.0
37,-440.0
38,-305.0
39,-430.0
40,-365.0
41,-320.0
42,-240.0
43,-235.0
44,-245.0
45,-255.0
46,-370.0
47,-320.0
48,-370.0
49,-460.0
50,-340.0
51,-170.0
52,-180.0
53,-250.0
54,-310.0
55,-250.0
56,-435.0
57,-430.0
58,-535.0
59,-295.0
60,-180.0
61,-360.0
62,-260.0
63,-220.0
64,-465.0
65,-295.0
66,-320.0
67,-420.0
68,-350.0
69,-395.0
70,-245.0
71,-335.0
72,-300.0
73,-250.0
74,-260.0
75,-620.0
76,-360.0
77,-165.0
78,-340.0
79,-470.0
80,-320.0
81,-365.0
82,-340.0
83,-415.0
84,-470.0
85,-455.0
86,-355.0
87,-365.0
88,-200.0
89,-150.0
90,-270.0
91,-345.0
92,-320.0
93,-180.0
94,-300.0
95,-255.0
96,-340.0
97,-420.0
98,-415.0
99,-295.0
100,-470.0
101,-350.0
102,-335.0
103,-240.0
104,-160.0
105,-365.0
106,-225.0
107,-275.0
108,-280.0
109,-100.0
110,-435.0
111,-355.0
112,-300.0
113,-340.0
114,-390.0
115,-255.0
116,-225.0
117,-325.0
118,-465.0
119,-395.0
120,-165.0
121,-260.0
122,-250.0
123,-535.0
124,-205.0
125,-350.0
126,-275.0
127,-215.0
128,-270.0
129,-255.0
130,-490.0
131,-315.0
132,-575.0
133,-210.0
134,-430.0
135,-275.0
136,-310.0
137,-210.0
138,-315.0
139,-435.0
140,-440.0
141,-290.0
142,-285.0
143,-500.0
144,-100.0
145,-355.0
146,-210.0
147,-260.0
148,-420.0
149,-380.0
150,-375.0
151,-455.0
152,-375.0
153,-510.0
154,-165.0
155,-345.0
156,-220.0
157,-205.0
158,-235.0
159,-380.0
160,-345.0
161,-465.0
162,-190.0
163,-355.0
164,-340.0
165,-210.0
166,-340.0
167,-330.0
168,-345.0
169,-430.0
170,-300.0
171,-315.0
172,-310.0
173,-530.0
174,-320.0
175,-415.0
176,-350.0
177,-150.0
178,-235.0
179,-225.0
180,-140.0
181,-220.0
182,-450.0
183,-190.0
184,-185.0
185,-300.0
186,-325.0
187,-395.0
188,-170.0
189,-320.0
190,-415.0
191,-260.0
192,-415.0
193,-195.0
194,-380.0
195,-275.0
196,-405.0
197,-305.0
198,-175.0
199,-335.0
200,-295.0
201,-385.0
202,-405.0
