stock,hour,-30,-20,-10,0,10,20,30
20,0,0.0,-0.864827525163591,-0.33967326046505,0.0,-0.292599252995,-0.58519850599,0.0
30,1,0.0,0.0,0.0,0.0,-0.0995,0.0,0.0
20,1,0.0,-0.490099501,-0.2450497505,0.0,-0.2450497505,-0.58519850599,0.0
40,2,-0.15,-0.1,-0.05,0.0,0.0,0.0,0.0
30,2,-0.15,-0.1,-0.05,0.0,-0.05,-0.1,0.0
10,3,0.0,-0.199,-0.05,0.0,-0.0995,-0.1,-0.15
40,3,-0.15,-0.1,-0.05,0.0,0.0,0.0,0.0
10,4,0.0,0.0,-0.05,0.0,-0.0995,-0.1,-0.15
20,5,-0.15,-0.864827525163591,-0.19701995,0.0,-0.4324137625817955,-0.6793465209301,-0.15
10,5,-0.15,0.0,-0.05,0.0,-0.05,-0.29701,-0.445515
10,6,0.0,0.0,-0.0995,0.0,-0.05,-0.199,0.0
20,6,0.0,-0.58519850599,-0.19701995,0.0,-0.292599252995,-0.3940399,-0.15
19,7,0.0,-0.1,-0.2450497505,0.0,-0.33967326046505,-0.490099501,0.0
10,7,0.0,-0.1,-0.0995,0.0,-0.292599252995,-0.199,-0.2985
8,8,-0.15,0.0,-0.292599252995,0.0,-0.19701995,-0.29701,-0.7351492515
19,8,0.0,-0.490099501,-0.38627652786039945,0.0,-0.05,-0.1,-0.15
-6,9,0.0,0.0,0.0,-6.191571490690334,-14.036539773684357,-13.508718360640652,-14.285043224532576
8,9,0.0,-0.1,-0.19701995,0.0,-0.148505,-0.490099501,-1.1588295835811986
26,10,0.0,-0.1,-0.05,0.0,-0.7427111445256219,-1.399416453587115,-0.445515
-6,10,0.0,0.0,0.0,-1.470298503,-7.501265071747337,-7.610885271149658,-8.19418780812461
33,11,-0.15,-0.29701,-0.0995,0.0,-0.33967326046505,-0.6793465209301,-1.01901978139515
26,11,0.0,-0.29701,-0.2450497505,0.0,-0.7852840330803657,-0.956179249911955,-1.2972412877453867
29,12,-0.5910598499999999,-0.199,-0.33967326046505,0.0,-0.2450497505,-0.58519850599,-0.2985
33,12,-0.877797758985,-0.199,-0.0995,0.0,-0.292599252995,-0.490099501,-0.5910598499999999
7,13,-0.15,-0.199,-0.05,0.0,-0.33967326046505,-0.3940399,-0.445515
