stock,hour,-30,-20,-10,0,10,20,30
20,0,0.0,-0.490099501,-0.4780896249559775,0.0,-0.38627652786039945,-0.864827525163591,0.0
40,1,0.0,0.0,-0.05,0.0,-0.05,0.0,0.0
20,1,0.0,-0.58519850599,-0.292599252995,0.0,-0.33967326046505,-0.29701,0.0
50,2,-0.45,0.0,0.0,-0.3,0.0,0.0,0.0
40,2,-0.15,-0.1,-0.05,0.0,0.0,0.0,0.0
20,3,0.0,-0.29701,-0.2450497505,0.0,-0.4780896249559775,-0.58519850599,0.0
50,3,0.0,0.0,-0.35000000000000003,0.0,0.0,0.0,0.0
10,4,0.0,0.0,-0.05,0.0,-0.05,-0.1,-0.2985
20,4,-0.15,-0.3940399,-0.148505,0.0,-0.4324137625817955,-0.490099501,0.0
10,5,-0.15,-0.1,-0.05,0.0,-0.148505,-0.199,-0.15
-2,6,0.0,0.0,0.0,0.0,-0.6965,0.0,0.0
10,6,-0.2985,-0.1,-0.05,0.0,-0.0995,-0.29701,-0.15
4,7,0.0,0.0,0.0,-7.358421383891018,-0.35000000000000003,-0.4,0.0
-2,7,0.0,0.0,0.0,-1.1821196999999999,-0.35000000000000003,0.0,0.0
18,8,0.0,-0.1,-0.2450497505,0.0,-0.33967326046505,-0.490099501,-0.445515
4,8,0.0,-1.5761596,-2.7039356950227966,-24.399861698528884,-2.048194770965,-1.5761596,-1.336545
41,9,0.0,0.0,-0.35000000000000003,-1.1821196999999999,-0.35000000000000003,0.0,0.0
18,9,-0.15,-0.1,-0.19701995,0.0,-0.148505,-0.199,-0.445515
52,10,0.0,-1.18804,0.0,0.0,0.0,0.0,0.0
41,10,0.0,-0.4,-1.0395349999999999,-1.1821196999999999,0.0,-0.4,0.0
31,11,-0.2985,-0.199,-0.0995,0.0,-0.6123948850051602,-1.1361512828387073,-0.5910598499999999
52,11,-0.45,-0.4,-0.35000000000000003,-3.937625616930651,-0.35000000000000003,0.0,0.0
29,12,-0.5910598499999999,-0.1,-0.19701995,0.0,-0.19701995,-0.58519850599,-0.877797758985
31,12,-0.445515,-0.3940399,-0.2450497505,0.0,-0.292599252995,-0.58519850599,0.0
-2,13,0.0,0.0,0.0,-3.937625616930651,-2.37771282325535,-3.0902122228831956,-2.633393276955
