,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,20,0,-30,-30,0,30,20,20,-20,-20,-10,20,30,10,-10,-30,-20,30,20,10,-30,-20,10,0
1,20,20,-30,-30,-10,20,30,0,-30,-10,30,10,10,10,-20,-20,0,10,0,-30,-10,10,10,0
2,0,-20,20,20,20,0,-20,-20,-10,30,0,0,0,-10,-10,0,20,30,10,-10,-10,10,-20,0
3,-10,0,10,10,10,10,0,-10,-30,0,10,10,10,30,0,-10,-20,10,20,10,10,0,-10,-10
4,-10,10,30,10,-10,-30,-30,10,30,30,30,-30,-30,0,10,10,-10,0,-20,10,10,-10,0,-10
5,-20,20,30,0,-10,-30,0,30,20,0,10,10,20,10,-20,10,20,0,-30,-30,0,10,30,10
6,0,0,0,0,-20,20,30,20,-20,-30,-20,0,20,20,0,-10,10,20,10,-20,-20,-30,10,20
7,10,-10,-10,-20,0,20,30,0,-10,20,30,10,-10,-20,-20,-10,10,30,10,10,-30,-10,0,20
8,0,0,10,-20,0,-10,20,30,10,-20,10,-10,-10,10,30,20,-20,-20,-10,-10,-10,20,10,20
9,0,-10,20,0,-30,-20,20,30,30,0,-30,-10,-10,10,10,-10,-20,0,10,30,10,-20,-30,20
10,0,0,-10,0,30,0,-10,-30,-10,20,30,20,10,-10,-30,10,20,0,-10,0,-20,-10,0,0
11,0,0,20,-10,-20,10,20,0,-10,-10,0,30,20,0,10,-10,-20,-30,-10,30,30,-20,-30,0
12,0,20,10,0,-10,-10,-20,-10,30,30,0,-20,-10,-10,0,30,30,10,-30,-20,20,0,-10,20
13,10,10,10,0,-30,-20,-10,10,30,30,20,10,-30,-30,-20,20,30,20,10,-10,-20,-30,-30,10
14,0,10,20,10,-10,-30,-20,0,10,30,20,0,-10,0,-20,-10,30,10,0,0,-30,-30,20,0
15,0,0,10,-10,10,20,0,-10,-20,-10,20,30,0,-10,-20,0,0,-10,20,10,-20,-10,10,30
16,0,10,-20,-10,10,30,20,-10,-20,-10,0,0,0,-10,0,10,30,20,10,-20,-20,-30,20,20
17,0,10,20,-20,-20,0,0,20,20,-10,-30,0,0,30,20,-10,-10,-20,0,20,0,-10,0,10
18,0,0,20,0,-10,-10,0,20,20,-10,-30,0,-10,-10,-10,30,30,0,-10,-20,-30,-10,20,30
19,-10,20,10,0,0,-20,-20,-10,30,30,20,-30,-30,0,20,30,20,-10,-10,-20,-30,-20,30,0
20,0,20,0,0,-30,0,0,10,10,20,20,0,-20,-20,-30,10,30,20,-10,-30,0,30,20,-10
21,0,-10,10,20,20,-30,-20,-10,0,20,30,10,0,-10,-10,10,20,10,-20,-30,-10,-10,20,10
22,0,0,-10,0,10,0,10,10,-20,10,10,20,0,-20,-30,30,20,30,0,0,0,0,0,-30
23,0,0,20,0,-20,-30,-10,30,30,30,20,-20,-20,-20,20,20,20,0,-30,0,20,0,10,-10
24,0,0,-20,-10,20,30,10,0,-10,-10,-10,20,30,-20,-20,-30,-10,10,20,0,0,-10,20,30
25,0,0,0,20,-20,0,-10,-10,30,0,30,30,10,-30,-20,20,10,10,-20,0,0,10,0,-20
26,0,0,0,-20,10,10,20,-10,0,0,0,20,20,20,10,-30,-30,10,20,20,10,-20,-10,0
27,0,0,0,0,20,20,-20,-30,0,30,30,-10,-10,-30,10,20,20,10,-20,0,10,-10,-20,-10
28,0,0,-20,0,0,10,30,30,0,-10,-20,10,20,-30,-20,20,10,20,10,0,-20,-30,-20,30
