,0
0,-540.0
1,-485.0
2,-485.0
3,-335.0
4,-310.0
5,-405.0
6,-325.0
7,-555.0
8,-360.0
9,-440.0
10,-430.0
11,-460.0
12,-625.0
13,-310.0
14,-540.0
15,-530.0
16,-490.0
17,-255.0
18,-345.0
19,-400.0
20,-465.0
21,-590.0
22,-395.0
23,-570.0
24,-395.0
25,-405.0
26,-295.0
27,-395.0
28,-250.0
29,-330.0
30,-245.0
31,-410.0
32,-310.0
33,-475.0
34,-215.0
35,-440.0
36,-495.0
37,-610.0
38,-235.0
39,-305.0
40,-460.0
41,-505.0
42,-390.0
43,-520.0
44,-585.0
45,-330.0
46,-430.0
47,-340.0
48,-455.0
49,-405.0
50,-365.0
51,-435.0
52,-290.0
53,-240.0
54,-255.0
55,-290.0
56,-95.0
57,-305.0
58,-595.0
59,-460.0
60,-280.0
61,-490.0
62,-365.0
63,-420.0
64,-405.0
65,-440.0
66,-350.0
67,-240.0
68,-385.0
69,-430.0
70,-370.0
71,-360.0
72,-135.0
73,-415.0
74,-270.0
75,-405.0
76,-175.0
77,-460.0
78,-130.0
79,-400.0
80,-320.0
81,-260.0
82,-345.0
83,-260.0
84,-340.0
85,-325.0
86,-475.0
87,-305.0
88,-440.0
89,-325.0
90,-380.0
91,-305.0
92,-340.0
93,-440.0
94,-180.0
95,-435.0
96,-390.0
97,-440.0
98,-330.0
99,-245.0
100,-335.0
101,-385.0
102,-485.0
103,-455.0
104,-255.0
105,-415.0
106,-305.0
107,-395.0
108,-240.0
109,-405.0
110,-380.0
111,-335.0
112,-325.0
113,-355.0
114,-370.0
115,-340.0
116,-300.0
117,-515.0
118,-220.0
119,-320.0
120,-400.0
121,-535.0
122,-340.0
123,-275.0
124,-385.0
125,-355.0
126,-300.0
127,-435.0
128,-360.0
129,-360.0
130,-225.0
131,-175.0
132,-300.0
133,-475.0
134,-285.0
135,-380.0
136,-255.0
137,-275.0
138,-315.0
139,-285.0
140,-210.0
141,-445.0
142,-245.0
143,-355.0
144,-185.0
145,-275.0
146,-290.0
147,-445.0
148,-320.0
149,-165.0
150,-345.0
151,-430.0
152,-285.0
153,-350.0
154,-330.0
155,-355.0
156,-350.0
157,-190.0
158,-550.0
159,-330.0
160,-225.0
161,-270.0
162,-295.0
163,-275.0
164,-320.0
165,-365.0
166,-480.0
167,-455.0
168,-270.0
169,-200.0
170,-320.0
171,-330.0
172,-205.0
173,-400.0
174,-365.0
175,-405.0
176,-340.0
177,-275.0
178,-345.0
179,-410.0
180,-320.0
181,-220.0
182,-340.0
183,-340.0
184,-435.0
185,-200.0
186,-400.0
187,-330.0
188,-285.0
189,-410.0
190,-300.0
191,-355.0
192,-325.0
193,-405.0
194,-270.0
195,-400.0
196,-310.0
197,-350.0
198,-385.0
199,-305.0
200,-300.0
201,-445.0
202,-435.0
203,-250.0
204,-345.0
205,-160.0
206,-385.0
207,-295.0
208,-265.0
209,-270.0
210,-145.0
211,-145.0
212,-215.0
213,-390.0
214,-235.0
215,-220.0
216,-205.0
217,-470.0
218,-95.0
219,-315.0
220,-200.0
221,-275.0
222,-330.0
223,-200.0
224,-315.0
225,-330.0
226,-170.0
227,-355.0
228,-340.0
229,-280.0
230,-170.0
231,-360.0
232,-340.0
233,-355.0
234,-280.0
235,-445.0
236,-460.0
237,-150.0
238,-115.0
239,-335.0
240,-315.0
241,-165.0
242,-260.0
243,-315.0
244,-335.0
245,-415.0
246,-215.0
247,-560.0
248,-180.0
249,-195.0
250,-225.0
251,-390.0
252,-390.0
253,-235.0
254,-335.0
255,-350.0
256,-195.0
257,-565.0
258,-315.0
259,-210.0
260,-465.0
261,-120.0
262,-225.0
263,-165.0
264,-260.0
265,-355.0
266,-395.0
267,-235.0
268,-225.0
269,-240.0
270,-160.0
271,-235.0
272,-440.0
273,-180.0
274,-340.0
275,-265.0
276,-280.0
277,-385.0
278,-230.0
279,-335.0
280,-180.0
281,-380.0
282,-120.0
283,-390.0
284,-330.0
285,-65.0
286,-195.0
287,-390.0
288,-365.0
289,-295.0
290,-230.0
291,-405.0
292,-510.0
293,-355.0
294,-295.0
295,-295.0
296,-295.0
297,-475.0
298,-455.0
299,-200.0
300,-360.0
301,-375.0
302,-355.0
303,-310.0
304,-265.0
305,-295.0
306,-225.0
307,-275.0
308,-155.0
309,-290.0
310,-265.0
311,-350.0
312,-280.0
313,-285.0
314,-280.0
315,-410.0
316,-405.0
317,-200.0
318,-295.0
319,-330.0
320,-415.0
321,-365.0
322,-350.0
323,-250.0
324,-165.0
325,-285.0
326,-320.0
327,-130.0
328,-230.0
329,-520.0
330,-210.0
331,-330.0
332,-250.0
333,-290.0
334,-190.0
335,-155.0
336,-490.0
337,-330.0
338,-155.0
339,-210.0
340,-215.0
341,-100.0
342,-300.0
343,-240.0
344,-170.0
345,-310.0
346,-210.0
347,-245.0
348,-255.0
349,-375.0
350,-270.0
351,-595.0
352,-335.0
353,-465.0
354,-245.0
355,-140.0
356,-335.0
357,-490.0
358,-200.0
359,-155.0
360,-150.0
361,-160.0
362,-425.0
363,-390.0
364,-440.0
365,-195.0
366,-325.0
367,-355.0
368,-320.0
369,-160.0
