,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,20,20,40,20,20,0,10,30,49,47,31,21,11,36,54,36,11,-15,12,42,38,8,-22,-14
1,20,20,0,20,40,50,20,10,2,-28,-26,5,32,29,4,3,33,53,51,53,30,9,-21,-5
2,20,20,20,20,0,20,20,39,24,-14,-42,-25,-28,4,36,53,35,12,17,10,32,62,75,40
3,20,20,10,10,10,30,20,-1,9,31,49,53,45,30,22,4,-28,-6,24,56,70,53,25,3
4,20,20,21,41,61,61,31,7,-7,-27,-14,20,57,59,44,7,17,32,49,56,41,21,21,-4
5,20,20,20,0,10,20,21,16,-10,-30,-5,27,48,26,-5,-22,1,27,52,56,28,-2,7,17
6,20,20,31,21,31,21,20,-1,9,26,26,4,7,39,40,22,31,56,75,62,40,19,3,18
7,20,20,19,8,8,38,58,49,11,-28,-8,19,38,26,16,24,23,36,27,29,33,44,53,55
8,18,18,38,28,-2,-12,8,27,27,22,9,17,45,50,17,0,9,38,62,62,45,15,6,2
9,19,19,9,19,29,19,18,5,1,8,27,30,36,46,29,16,-6,-16,-3,37,45,42,42,22
10,20,20,19,19,39,29,8,-13,-7,13,23,41,31,30,-1,-29,-22,10,38,25,13,44,35,15
11,20,20,20,10,0,30,30,38,45,16,-22,-27,5,30,40,23,13,-6,27,49,61,47,30,9
12,19,19,39,38,18,-2,-2,16,36,35,6,21,34,22,13,24,33,53,26,25,0,-7,-8,-2
13,20,20,18,18,28,48,28,-3,-10,19,49,36,26,8,7,7,44,56,61,55,32,20,-9,1
14,20,20,20,20,20,40,50,38,18,-14,-12,3,26,55,57,37,13,3,10,39,83,54,56,42
15,20,20,20,30,40,30,10,0,17,32,22,21,3,-1,13,30,15,-13,1,30,58,70,39,9
16,20,20,20,20,10,10,-1,27,53,48,39,29,1,-19,-25,5,26,20,13,16,26,17,28,18
17,20,20,19,18,18,28,48,45,19,1,10,35,67,62,32,4,-32,-25,-31,1,-3,7,27,47
18,20,20,20,20,20,20,30,40,31,13,15,7,30,36,4,2,33,62,59,34,4,-7,3,26
19,20,20,20,40,40,10,-20,-12,13,24,40,21,-18,-26,-2,29,51,48,18,14,-2,-11,18,44
20,21,21,41,31,21,1,-20,-11,9,18,33,30,4,6,-5,-5,25,36,10,-1,35,47,27,17
