,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,18,18,17,27,27,37,26,-6,-18,-9,11,43,61,63,43,17,-6,11,47,80,43,40,20,0
1,18,18,8,18,28,28,38,16,-20,-8,9,15,36,42,-4,-36,-8,-8,6,27,48,45,15,-7
2,20,20,10,0,0,0,10,9,39,69,50,22,-13,-20,-4,16,15,32,20,24,43,47,51,37
3,17,17,16,16,26,36,46,25,-10,7,14,24,44,23,10,4,22,39,32,30,48,59,27,8
4,20,20,0,20,50,30,10,17,7,14,10,5,15,34,55,43,18,0,10,11,23,11,22,12
5,20,20,31,31,41,11,1,-11,9,10,-1,-1,17,37,44,18,12,47,61,39,26,24,33,13
6,20,20,20,19,9,29,49,37,2,-13,7,24,46,45,22,21,35,50,36,20,26,26,26,33
7,20,20,39,29,-1,9,28,48,46,2,-31,-22,-22,7,29,60,45,14,4,27,26,12,-8,-25
8,19,19,28,38,38,28,8,6,27,56,46,8,-13,2,20,24,36,37,17,5,-1,29,50,17
9,20,20,21,41,31,21,31,38,27,15,-3,27,36,38,4,-22,8,24,49,55,42,21,-5,16
10,20,20,17,-3,17,47,57,35,10,0,21,51,64,34,17,28,23,40,38,31,23,2,23,45
11,20,20,19,39,49,39,19,-11,4,13,17,46,69,59,26,5,-28,-9,27,36,48,12,6,14
12,20,20,20,0,10,40,70,57,15,-22,8,34,59,55,28,-15,-26,-5,22,61,91,62,62,29
13,20,20,21,21,41,31,21,21,19,-14,-14,14,41,56,55,29,22,7,18,33,39,25,17,37
14,20,20,19,39,49,49,39,18,-15,-24,-18,12,21,46,60,42,19,15,23,43,44,13,-16,-5
15,19,19,39,49,49,29,9,15,13,21,42,48,19,-8,-4,15,31,66,70,44,15,-6,-6,14
16,20,20,20,20,40,50,50,30,19,-20,-29,-9,24,46,61,32,-2,0,11,29,26,13,2,1
17,20,20,20,20,30,10,10,9,18,48,67,37,10,14,9,8,0,10,34,38,38,38,11,1
18,19,19,19,29,39,29,19,25,27,0,-5,18,28,-3,2,25,31,25,-1,-14,15,47,37,7
19,20,20,20,10,-10,0,11,20,22,19,20,27,42,34,33,33,26,4,-7,-3,35,55,68,52
20,20,20,9,9,9,19,49,48,15,-2,19,41,40,4,-15,-3,20,50,45,38,34,29,25,-1
21,19,19,9,-1,9,39,39,28,-1,-14,1,19,46,41,25,-5,-6,28,42,52,51,21,-10,-27
22,20,20,18,18,18,38,28,-5,-23,1,22,29,49,49,13,-4,-18,6,32,38,38,38,16,-10
23,20,20,19,39,59,39,19,17,1,-18,-7,12,43,43,43,43,46,19,0,-11,27,49,60,48
24,20,20,20,30,30,30,30,19,-6,9,32,32,39,23,-3,-8,9,44,64,54,29,15,-5,-17
25,19,19,19,9,19,19,39,39,25,4,4,24,44,44,22,-13,-27,3,32,60,39,11,13,35
26,19,19,21,21,11,-9,11,20,29,25,20,8,9,9,22,30,44,43,21,23,4,4,3,18
27,20,20,20,19,-1,-11,19,39,56,15,-13,-13,18,36,39,30,10,5,-11,-14,2,23,33,27
28,20,20,20,20,10,30,40,18,4,1,7,16,19,-2,2,27,19,19,27,15,11,23,11,-13
29,19,19,19,19,19,29,29,39,17,2,-8,-16,-6,17,44,62,42,26,8,26,29,7,6,25
30,20,20,20,20,20,10,-10,10,33,35,10,17,5,5,22,42,43,40,34,6,8,9,29,55
31,20,20,23,23,33,33,13,-9,18,25,44,50,46,15,6,-16,-7,23,47,58,41,25,25,13
32,20,20,20,20,20,20,30,10,9,9,-3,-5,12,32,13,5,-7,6,19,47,54,44,14,3
