,0
0,-445.0
1,-560.0
2,-460.0
3,-495.0
4,-560.0
5,-510.0
6,-355.0
7,-370.0
8,-455.0
9,-370.0
10,-385.0
11,-425.0
12,-370.0
13,-460.0
14,-490.0
15,-385.0
16,-315.0
17,-515.0
18,-370.0
19,-520.0
20,-440.0
21,-495.0
22,-395.0
23,-460.0
24,-330.0
25,-340.0
26,-470.0
27,-345.0
28,-365.0
29,-330.0
30,-335.0
31,-490.0
32,-415.0
33,-390.0
34,-300.0
35,-425.0
36,-235.0
37,-360.0
38,-285.0
39,-290.0
40,-485.0
41,-305.0
42,-435.0
43,-505.0
44,-265.0
45,-365.0
46,-305.0
47,-395.0
48,-510.0
49,-220.0
50,-275.0
51,-495.0
52,-375.0
53,-330.0
54,-335.0
55,-240.0
56,-380.0
57,-425.0
58,-305.0
59,-390.0
60,-300.0
61,-470.0
62,-390.0
63,-280.0
64,-500.0
65,-520.0
66,-200.0
67,-465.0
68,-470.0
69,-380.0
70,-380.0
71,-300.0
72,-365.0
73,-255.0
74,-210.0
75,-530.0
76,-380.0
77,-355.0
78,-130.0
79,-325.0
80,-310.0
81,-315.0
82,-355.0
83,-415.0
84,-290.0
85,-470.0
86,-325.0
87,-300.0
88,-405.0
89,-285.0
90,-185.0
91,-200.0
92,-240.0
93,-430.0
94,-375.0
95,-390.0
96,-465.0
97,-145.0
98,-530.0
99,-335.0
100,-435.0
101,-365.0
102,-290.0
103,-355.0
104,-370.0
105,-380.0
106,-455.0
107,-80.0
108,-350.0
109,-245.0
110,-280.0
111,-290.0
112,-300.0
113,-195.0
114,-565.0
115,-280.0
116,-400.0
117,-460.0
118,-235.0
119,-290.0
120,-340.0
121,-295.0
122,-210.0
123,-330.0
124,-375.0
125,-140.0
126,-275.0
127,-420.0
128,-375.0
129,-295.0
130,-310.0
131,-230.0
132,-265.0
133,-245.0
134,-230.0
135,-470.0
136,-235.0
137,-325.0
138,-415.0
139,-375.0
140,-370.0
141,-350.0
142,-270.0
143,-365.0
144,-420.0
145,-280.0
146,-295.0
147,-345.0
148,-130.0
149,-280.0
150,-390.0
151,-560.0
152,-145.0
153,-275.0
154,-180.0
155,-185.0
156,-330.0
157,-395.0
158,-265.0
159,-410.0
160,-150.0
161,-230.0
162,-450.0
163,-190.0
164,-395.0
165,-340.0
166,-460.0
167,-255.0
168,-170.0
169,-235.0
170,-310.0
171,-180.0
172,-320.0
173,-485.0
174,-215.0
175,-185.0
176,-235.0
177,-225.0
178,-240.0
179,-320.0
180,-170.0
181,-395.0
182,-205.0
183,-335.0
184,-235.0
185,-305.0
186,-365.0
187,-130.0
188,-165.0
189,-255.0
190,-360.0
191,-410.0
192,-250.0
193,-250.0
194,-300.0
195,-230.0
196,-350.0
197,-435.0
198,-260.0
199,-315.0
200,-445.0
201,-365.0
202,-315.0
203,-310.0
204,-215.0
205,-235.0
206,-275.0
207,-185.0
208,-295.0
209,-455.0
210,-435.0
211,-160.0
212,-385.0
213,-430.0
214,-275.0
215,-245.0
216,-365.0
217,-360.0
218,-235.0
219,-425.0
220,-280.0
221,-300.0
222,-170.0
223,-360.0
224,-320.0
225,-280.0
226,-405.0
227,-405.0
228,-410.0
229,-140.0
230,-305.0
231,-220.0
232,-330.0
233,-280.0
234,-300.0
235,-325.0
236,-260.0
237,-370.0
238,-385.0
239,-305.0
240,-220.0
241,-65.0
242,-165.0
243,-315.0
244,-250.0
245,-300.0
246,-160.0
247,-200.0
248,-405.0
249,-200.0
250,-350.0
251,-380.0
252,-350.0
253,-230.0
254,-355.0
255,-345.0
256,-365.0
257,-235.0
258,-410.0
259,-200.0
260,-370.0
261,-290.0
262,-375.0
263,-435.0
264,-290.0
265,-180.0
266,-275.0
267,-415.0
268,-220.0
269,-275.0
270,-195.0
271,-230.0
272,-125.0
273,-330.0
274,-290.0
275,-210.0
276,-275.0
277,-305.0
278,-195.0
279,-360.0
280,-185.0
281,-260.0
282,-245.0
283,-320.0
284,-335.0
285,-275.0
286,-90.0
287,-295.0
288,-455.0
289,-425.0
290,-395.0
291,-205.0
292,-215.0
293,-355.0
294,-495.0
295,-475.0
296,-405.0
297,-210.0
298,-420.0
299,-150.0
300,-340.0
301,-300.0
302,-280.0
303,-110.0
304,-335.0
305,-205.0
306,-205.0
307,-210.0
308,-435.0
309,-85.0
310,-305.0
311,-275.0
312,-270.0
313,-330.0
314,-150.0
315,-400.0
316,-395.0
317,-320.0
318,-295.0
319,-185.0
320,-415.0
321,-190.0
322,-135.0
323,-80.0
324,-215.0
325,-655.0
326,-210.0
327,-185.0
328,-235.0
329,-190.0
330,-340.0
331,-250.0
332,-185.0
333,-210.0
334,-190.0
335,-180.0
336,-385.0
337,-260.0
338,-185.0
339,-175.0
340,-245.0
341,-190.0
342,-265.0
343,-415.0
344,-180.0
345,-150.0
346,-235.0
347,-160.0
348,-75.0
349,-200.0
350,-255.0
351,-370.0
352,-90.0
353,-145.0
354,-305.0
355,-290.0
356,-265.0
357,-150.0
358,-340.0
359,-275.0
360,-380.0
361,-205.0
362,-405.0
363,-285.0
364,-335.0
365,-210.0
366,-265.0
367,-265.0
368,-325.0
369,-255.0
370,-200.0
371,-250.0
372,-250.0
373,-420.0
374,-380.0
375,-255.0
376,-255.0
377,-345.0
378,-245.0
379,-355.0
380,-415.0
381,-260.0
382,-165.0
383,-265.0
384,-260.0
385,-245.0
386,-195.0
387,-175.0
388,-285.0
389,-175.0
390,-265.0
391,-245.0
392,-405.0
393,-170.0
394,-280.0
395,-295.0
396,-360.0
397,-55.0
398,-380.0
399,-310.0
400,-295.0
401,-325.0
402,-210.0
403,-215.0
404,-245.0
405,-215.0
406,-270.0
407,-195.0
408,-315.0
409,-215.0
410,-340.0
411,-135.0
412,-345.0
413,-370.0
414,-280.0
415,-310.0
416,-385.0
417,-150.0
418,-290.0
419,-250.0
420,-220.0
421,-165.0
422,-175.0
423,-250.0
424,-205.0
425,-410.0
426,-195.0
427,-350.0
428,-225.0
429,-330.0
430,-340.0
431,-380.0
432,-200.0
433,-395.0
434,-235.0
435,-195.0
436,-365.0
437,-370.0
438,-200.0
439,-300.0
440,-280.0
441,-300.0
442,-235.0
443,-330.0
444,-340.0
445,-350.0
446,-185.0
447,-105.0
448,-285.0
